"peak_id","chr","start","end","width","replicate_count","gene","gene_id","annotation","distance_to_TSS","nearest_DMR_distance","has_overlapping_DMR","has_nearby_DMR_5kb","overlapping_DMR_logFC","overlapping_DMR_direction"
"TEAD1_peak_2923","chr14",58663900,58664071,172,3,"LINC01500","102723742","Intron (ENST00000648996.1/102723742, intron 2 of 13)",17269,576399,FALSE,FALSE,NA,NA
"TEAD1_peak_2924","chr14",58731556,58731801,246,3,"LINC01500","102723742","Intron (ENST00000648996.1/102723742, intron 3 of 13)",84925,644055,FALSE,FALSE,NA,NA
"TEAD1_peak_2925","chr14",58815281,58815672,392,2,"LOC107984642","107984642","Intron (ENST00000648996.1/102723742, intron 5 of 13)",-12513,727780,FALSE,FALSE,NA,NA
"TEAD1_peak_2926","chr14",58864751,58865092,342,3,"LINC01500","102723742","Intron (ENST00000648996.1/102723742, intron 5 of 13)",-25231,777250,FALSE,FALSE,NA,NA
"TEAD1_peak_2927","chr14",58882629,58882870,242,2,"LINC01500","102723742","Intron (ENST00000648996.1/102723742, intron 5 of 13)",-7453,795128,FALSE,FALSE,NA,NA
"TEAD1_peak_2928","chr14",58907976,58908083,108,2,"LINC01500","102723742","Intron (ENST00000648996.1/102723742, intron 8 of 13)",11233,820475,FALSE,FALSE,NA,NA
"TEAD1_peak_2929","chr14",58941669,58942056,388,3,"LINC01500","102723742","Intron (ENST00000648996.1/102723742, intron 9 of 13)",44926,854168,FALSE,FALSE,NA,NA
"TEAD1_peak_2930","chr14",59254383,59254679,297,2,"DAAM1","23002","Intron (ENST00000556596.1/23002, intron 1 of 1)",-8776,1057821,FALSE,FALSE,NA,NA
"TEAD1_peak_2931","chr14",59278094,59278673,580,3,"DAAM1","23002","Intron (ENST00000360909.8/23002, intron 2 of 24)",14639,1033827,FALSE,FALSE,NA,NA
"TEAD1_peak_2932","chr14",59303286,59303646,361,3,"DAAM1","23002","Intron (ENST00000360909.8/23002, intron 3 of 24)",3571,1008854,FALSE,FALSE,NA,NA
"TEAD1_peak_2933","chr14",59306216,59306945,730,3,"DAAM1","23002","Intron (ENST00000360909.8/23002, intron 3 of 24)",6501,1005555,FALSE,FALSE,NA,NA
"TEAD1_peak_2934","chr14",59407357,59407518,162,2,"DAAM1","23002","Distal Intergenic",45096,904982,FALSE,FALSE,NA,NA
"TEAD1_peak_2935","chr14",60307075,60307467,393,3,"LINC02322","101927729","Distal Intergenic",-15769,5033,FALSE,FALSE,NA,NA
"TEAD1_peak_2936","chr14",61103720,61104211,492,3,"SLC38A6","145389","Intron (ENST00000703134.1/145389, intron 11 of 12)",51834,77289,FALSE,FALSE,NA,NA
"TEAD1_peak_2937","chr14",61145894,61146400,507,3,"PRKCH","5583","Distal Intergenic",-41159,35100,FALSE,FALSE,NA,NA
"TEAD1_peak_2938","chr14",61148093,61148268,176,2,"PRKCH","5583","Distal Intergenic",-39291,33232,FALSE,FALSE,NA,NA
"TEAD1_peak_2939","chr14",61168091,61168431,341,3,"PRKCH","5583","Distal Intergenic",-19128,13069,FALSE,FALSE,NA,NA
"TEAD1_peak_2940","chr14",61177838,61178049,212,3,"PRKCH","5583","Distal Intergenic",-9510,3451,FALSE,TRUE,NA,NA
"TEAD1_peak_2941","chr14",61178607,61179173,567,2,"PRKCH","5583","Distal Intergenic",-8386,2327,FALSE,TRUE,NA,NA
"TEAD1_peak_2942","chr14",61439058,61439281,224,2,"PRKCH","5583","Intron (ENST00000555185.5/5583, intron 1 of 3)",-3277,56719,FALSE,FALSE,NA,NA
"TEAD1_peak_2943","chr14",61470439,61470685,247,2,"PRKCH","5583","Intron (ENST00000555185.5/5583, intron 1 of 3)",-6482,25315,FALSE,FALSE,NA,NA
"TEAD1_peak_2944","chr14",61489782,61490142,361,2,"PRKCH","5583","Promoter (2-3kb)",-2051,5858,FALSE,FALSE,NA,NA
"TEAD1_peak_2945","chr14",61524159,61524673,515,3,"PRKCH","5583","Promoter (<=1kb)",-417,27658,FALSE,FALSE,NA,NA
"TEAD1_peak_2946","chr14",61537827,61538036,210,2,"PRKCH","5583","Exon (ENST00000654868.1/105370525, exon 2 of 2)",-5326,33964,FALSE,FALSE,NA,NA
"TEAD1_peak_2947","chr14",61561221,61561445,225,2,"LINC01303","101927780","Exon (ENST00000508827.1/101927780, exon 4 of 5)",8749,10555,FALSE,FALSE,NA,NA
"TEAD1_peak_2948","chr14",61561784,61562038,255,2,"LINC01303","101927780","Exon (ENST00000508827.1/101927780, exon 4 of 5)",8156,9962,FALSE,FALSE,NA,NA
"TEAD1_peak_2949","chr14",61562956,61563069,114,2,"LINC01303","101927780","Exon (ENST00000508827.1/101927780, exon 4 of 5)",7125,8931,FALSE,FALSE,NA,NA
"TEAD1_peak_2950","chr14",61564682,61564765,84,2,"LINC01303","101927780","Exon (ENST00000508827.1/101927780, exon 4 of 5)",5429,7235,FALSE,FALSE,NA,NA
"TEAD1_peak_2951","chr14",61594422,61594588,167,2,"LINC01303","101927780","Intron (ENST00000556347.1/5583, intron 3 of 3)",-23769,21921,FALSE,FALSE,NA,NA
"TEAD1_peak_2952","chr14",61616440,61616693,254,2,"LINC03033","400221","Intron (ENST00000556347.1/5583, intron 3 of 3)",-30727,43939,FALSE,FALSE,NA,NA
"TEAD1_peak_2953","chr14",61755559,61755713,155,2,"HIF1A-AS3","105370526","Intron (ENST00000555937.1/6617, intron 1 of 4)",-4396,183058,FALSE,FALSE,NA,NA
"TEAD1_peak_2954","chr14",62289523,62289825,303,3,"LINC00644","101954204","Distal Intergenic",-149550,289675,FALSE,FALSE,NA,NA
"TEAD1_peak_2955","chr14",63173950,63174191,242,3,"LOC105370531","105370531","Intron (ENST00000654636.1/105370531, intron 1 of 3)",3999,288809,FALSE,FALSE,NA,NA
"TEAD1_peak_2956","chr14",63174606,63175376,771,3,"LOC105370531","105370531","Promoter (2-3kb)",2814,287624,FALSE,FALSE,NA,NA
"TEAD1_peak_2957","chr14",63186568,63186744,177,2,"LOC105370531","105370531","Distal Intergenic",-8378,276256,FALSE,FALSE,NA,NA
"TEAD1_peak_2958","chr14",63233064,63233501,438,2,"RHOJ","57381","Intron (ENST00000557447.5/57381, intron 1 of 4)",28205,229499,FALSE,FALSE,NA,NA
"TEAD1_peak_2959","chr14",63893533,63893941,409,3,"SYNE2","23224","Intron (ENST00000674003.1/23224, intron 2 of 23)",-14882,93059,FALSE,FALSE,NA,NA
"TEAD1_peak_2960","chr14",63896316,63896611,296,3,"SYNE2","23224","Intron (ENST00000674003.1/23224, intron 2 of 23)",-12212,90389,FALSE,FALSE,NA,NA
"TEAD1_peak_2961","chr14",64410552,64410751,200,2,"MTHFD1","4522","Intron (ENST00000545908.6/4522, intron 2 of 26)",-4887,125051,FALSE,FALSE,NA,NA
"TEAD1_peak_2962","chr14",64424109,64424368,260,3,"MTHFD1","4522","Promoter (<=1kb)",0,138608,FALSE,FALSE,NA,NA
"TEAD1_peak_2963","chr14",64438287,64438874,588,3,"MTHFD1","4522","Promoter (1-2kb)",-1123,152786,FALSE,FALSE,NA,NA
"TEAD1_peak_2964","chr14",64806500,64806923,424,3,"SPTB","6710","Intron (ENST00000644917.1/6710, intron 2 of 35)",16225,140577,FALSE,FALSE,NA,NA
"TEAD1_peak_2965","chr14",65000979,65001158,180,2,"FNTB","2342","Intron (ENST00000552941.6/100529261, intron 2 of 12)",-11014,3342,FALSE,TRUE,NA,NA
"TEAD1_peak_2966","chr14",65238321,65238733,413,2,"LINC02324","100128233","Intron (ENST00000555736.1/ENST00000555736.1, intron 3 of 3)",-15878,41767,FALSE,FALSE,NA,NA
"TEAD1_peak_2967","chr14",67269811,67270128,318,2,"PALS1","64398","Exon (ENST00000554208.1/64398, exon 2 of 2)",13200,111310,FALSE,FALSE,NA,NA
"TEAD1_peak_2968","chr14",67580466,67580715,250,2,"PLEKHH1","57475","Promoter (<=1kb)",-180,202285,FALSE,FALSE,NA,NA
"TEAD1_peak_2969","chr14",67999935,68000293,359,3,"RAD51B","5890","Promoter (<=1kb)",0,76934,FALSE,FALSE,NA,NA
"TEAD1_peak_2970","chr14",68042601,68042972,372,3,"RAD51B","5890","Intron (ENST00000479335.5/5890, intron 8 of 11)",42322,119600,FALSE,FALSE,NA,NA
"TEAD1_peak_2971","chr14",68137791,68138079,289,2,"LOC105370546","105370546","Intron (ENST00000479335.5/5890, intron 8 of 11)",-7595,214790,FALSE,FALSE,NA,NA
"TEAD1_peak_2972","chr14",68147002,68147180,179,2,"LOC105370546","105370546","Intron (ENST00000479335.5/5890, intron 8 of 11)",-16806,216320,FALSE,FALSE,NA,NA
"TEAD1_peak_2973","chr14",68210942,68211154,213,3,"LOC105370546","105370546","Intron (ENST00000479335.5/5890, intron 8 of 11)",-80746,152346,FALSE,FALSE,NA,NA
"TEAD1_peak_2974","chr14",68244452,68244838,387,3,"LOC105370546","105370546","Intron (ENST00000479335.5/5890, intron 8 of 11)",-114256,118662,FALSE,FALSE,NA,NA
"TEAD1_peak_2975","chr14",68476218,68476552,335,3,"RAD51B","5890","Intron (ENST00000479335.5/5890, intron 11 of 11)",4185,112217,FALSE,FALSE,NA,NA
"TEAD1_peak_2976","chr14",68506082,68506431,350,3,"RAD51B","5890","Intron (ENST00000487861.5/5890, intron 10 of 10)",34049,142081,FALSE,FALSE,NA,NA
"TEAD1_peak_2977","chr14",68577883,68578074,192,2,"RAD51B","5890","Intron (ENST00000487861.5/5890, intron 10 of 10)",32321,213882,FALSE,FALSE,NA,NA
"TEAD1_peak_2978","chr14",68924439,68924595,157,3,"ACTN1","87","Intron (ENST00000394419.9/87, intron 2 of 21)",-3080,43438,FALSE,FALSE,NA,NA
"TEAD1_peak_2979","chr14",68939968,68940304,337,3,"ACTN1","87","Promoter (1-2kb)",-1966,58967,FALSE,FALSE,NA,NA
"TEAD1_peak_2980","chr14",68941903,68942262,360,2,"ACTN1","87","Intron (ENST00000394419.9/87, intron 1 of 21)",-3901,60902,FALSE,FALSE,NA,NA
"TEAD1_peak_2981","chr14",69079219,69079748,530,3,"DCAF5","8816","Intron (ENST00000702533.1/ENST00000702533.1, intron 1 of 2)",38446,23718,FALSE,FALSE,NA,NA
"TEAD1_peak_2982","chr14",69093677,69094172,496,3,"DCAF5","8816","Intron (ENST00000702533.1/ENST00000702533.1, intron 2 of 2)",24022,38176,FALSE,FALSE,NA,NA
"TEAD1_peak_2983","chr14",70721676,70721858,183,2,"LINC01269","103695436","Distal Intergenic",22978,10642,FALSE,FALSE,NA,NA
"TEAD1_peak_2984","chr14",71142275,71142584,310,3,"PCNX1","22990","Exon (ENST00000602957.1/ENST00000602957.1, exon 1 of 1)",33255,157416,FALSE,FALSE,NA,NA
"TEAD1_peak_2985","chr14",71228730,71228969,240,2,"SIPA1L1-AS1","102724015","Intron (ENST00000663930.1/ENST00000663930.1, intron 1 of 1)",82390,71031,FALSE,FALSE,NA,NA
"TEAD1_peak_2986","chr14",71372406,71372654,249,3,"SNORD56B","319139","Intron (ENST00000553453.5/26037, intron 2 of 5)",-25683,44905,FALSE,FALSE,NA,NA
"TEAD1_peak_2987","chr14",71575060,71575225,166,2,"SIPA1L1","26037","Exon (ENST00000557712.1/26037, exon 4 of 4)",-11056,49059,FALSE,FALSE,NA,NA
"TEAD1_peak_2988","chr14",71711601,71712246,646,3,"SIPA1L1","26037","Intron (ENST00000381232.8/26037, intron 17 of 23)",9289,42254,FALSE,FALSE,NA,NA
"TEAD1_peak_2989","chr14",71714329,71714663,335,3,"SIPA1L1","26037","Intron (ENST00000381232.8/26037, intron 17 of 23)",12017,39837,FALSE,FALSE,NA,NA
"TEAD1_peak_2990","chr14",71776636,71776880,245,2,"LOC124903342","124903342","Distal Intergenic",-36842,21635,FALSE,FALSE,NA,NA
"TEAD1_peak_2991","chr14",71799153,71799344,192,2,"RGS6","9628","Distal Intergenic",-49262,44152,FALSE,FALSE,NA,NA
"TEAD1_peak_2992","chr14",71799682,71799844,163,2,"RGS6","9628","Distal Intergenic",-48762,44681,FALSE,FALSE,NA,NA
"TEAD1_peak_2993","chr14",71799855,71800100,246,2,"RGS6","9628","Distal Intergenic",-48506,44854,FALSE,FALSE,NA,NA
"TEAD1_peak_2994","chr14",71803609,71804051,443,2,"RGS6","9628","Distal Intergenic",-44555,48608,FALSE,FALSE,NA,NA
"TEAD1_peak_2995","chr14",71890688,71890934,247,2,"RGS6","9628","Intron (ENST00000555581.1/9628, intron 1 of 1)",23291,135687,FALSE,FALSE,NA,NA
"TEAD1_peak_2996","chr14",71891906,71892394,489,3,"RGS6","9628","Intron (ENST00000555581.1/9628, intron 1 of 1)",24509,136905,FALSE,FALSE,NA,NA
"TEAD1_peak_2997","chr14",72311197,72311720,524,3,"RGS6","9628","Intron (ENST00000553525.6/9628, intron 2 of 17)",-40372,293280,FALSE,FALSE,NA,NA
"TEAD1_peak_2998","chr14",72558626,72559009,384,2,"RGS6","9628","Intron (ENST00000553525.6/9628, intron 17 of 17)",18564,45991,FALSE,FALSE,NA,NA
"TEAD1_peak_2999","chr14",72665442,72665584,143,2,"DPF3","8110","Intron (ENST00000556509.6/8110, intron 8 of 10)",10187,59941,FALSE,FALSE,NA,NA
"TEAD1_peak_3000","chr14",72962995,72963247,253,3,"DCAF4","26094","Distal Intergenic",4280,16994,FALSE,FALSE,NA,NA
"TEAD1_peak_3001","chr14",73293826,73294094,269,3,"NUMB","8650","Intron (ENST00000554546.5/8650, intron 6 of 10)",3782,17906,FALSE,FALSE,NA,NA
"TEAD1_peak_3002","chr14",73541127,73541232,106,2,"ACOT1","641371","Intron (ENST00000311148.9/641371, intron 1 of 2)",3733,84626,FALSE,FALSE,NA,NA
"TEAD1_peak_3003","chr14",73752635,73752917,283,3,"MIDEAS","91748","Promoter (2-3kb)",2099,3134,FALSE,TRUE,NA,NA
"TEAD1_peak_3004","chr14",74062527,74062800,274,2,"ALDH6A1","4329","Intron (ENST00000394009.5/80127, intron 11 of 11)",6458,95200,FALSE,FALSE,NA,NA
"TEAD1_peak_3005","chr14",74270852,74271020,169,2,"ABCD4","5826","Distal Intergenic",17621,3351,FALSE,TRUE,NA,NA
"TEAD1_peak_3006","chr14",74493493,74493696,204,2,"NPC2","10577","Promoter (<=1kb)",0,24304,FALSE,FALSE,NA,NA
"TEAD1_peak_3007","chr14",74571879,74572391,513,3,"LOC124903346","124903346","Intron (ENST00000261978.9/4053, intron 3 of 35)",19698,53378,FALSE,FALSE,NA,NA
"TEAD1_peak_3008","chr14",74988208,74988475,268,3,"EIF2B2","8892","Distal Intergenic",-14446,68707,FALSE,FALSE,NA,NA
"TEAD1_peak_3009","chr14",75059807,75059970,164,2,"ACYP1","97","3' UTR",4037,140306,FALSE,FALSE,NA,NA
"TEAD1_peak_3010","chr14",75147655,75147934,280,3,"TMED10","10972","Promoter (<=1kb)",0,161566,FALSE,FALSE,NA,NA
"TEAD1_peak_3011","chr14",75711326,75712084,759,3,"TTLL5","23093","Exon (ENST00000556173.5/23093, exon 8 of 8)",-5728,378416,FALSE,FALSE,NA,NA
"TEAD1_peak_3012","chr14",75769234,75769451,218,3,"TTLL5","23093","Intron (ENST00000298832.14/23093, intron 20 of 31)",-23632,321049,FALSE,FALSE,NA,NA
"TEAD1_peak_3013","chr14",76901223,76901830,608,3,"LOC124903349","124903349","Distal Intergenic",46897,13670,FALSE,FALSE,NA,NA
"TEAD1_peak_3014","chr14",77043533,77043611,79,2,"LINC02288","283575","Promoter (2-3kb)",2469,127532,FALSE,FALSE,NA,NA
"TEAD1_peak_3015","chr14",77306623,77307041,419,3,"POMT2","29954","Promoter (<=1kb)",0,23959,FALSE,FALSE,NA,NA
"TEAD1_peak_3016","chr14",77314117,77314336,220,2,"POMT2","29954","Promoter (1-2kb)",-1482,16664,FALSE,FALSE,NA,NA
"TEAD1_peak_3017","chr14",79136527,79136925,399,3,"LOC124903353","124903353","Intron (ENST00000634499.2/9369, intron 16 of 21)",-61760,494075,FALSE,FALSE,NA,NA
"TEAD1_peak_3018","chr14",79483811,79483910,100,2,"LOC105370583","105370583","Intron (ENST00000634499.2/9369, intron 17 of 21)",149401,147090,FALSE,FALSE,NA,NA
"TEAD1_peak_3019","chr14",79568708,79568956,249,3,"LOC105370583","105370583","Intron (ENST00000634499.2/9369, intron 17 of 21)",64355,62044,FALSE,FALSE,NA,NA
"TEAD1_peak_3020","chr14",79582293,79582517,225,2,"LOC105370583","105370583","Intron (ENST00000634499.2/9369, intron 17 of 21)",50794,48483,FALSE,FALSE,NA,NA
"TEAD1_peak_3021","chr14",80095584,80096077,494,3,"DIO2","1734","Distal Intergenic",115237,464083,FALSE,FALSE,NA,NA
"TEAD1_peak_3022","chr14",80388943,80389534,592,3,"DIO2","1734","Promoter (1-2kb)",-1186,178966,FALSE,FALSE,NA,NA
"TEAD1_peak_3023","chr14",81400896,81401725,830,3,"STON2","85439","Promoter (<=1kb)",-572,73275,FALSE,FALSE,NA,NA
"TEAD1_peak_3024","chr14",83163099,83163286,188,2,"LOC105370600","105370600","Distal Intergenic",-123497,1687598,FALSE,FALSE,NA,NA
"TEAD1_peak_3025","chr14",83164094,83164289,196,2,"LOC105370600","105370600","Distal Intergenic",-124492,1688593,FALSE,FALSE,NA,NA
"TEAD1_peak_3026","chr14",85607674,85607900,227,2,"FLRT2","23768","Intron (ENST00000330753.6/23768, intron 1 of 1)",46811,229173,FALSE,FALSE,NA,NA
"TEAD1_peak_3027","chr14",88554979,88555277,299,2,"PTPN21","11099","Promoter (<=1kb)",0,270723,FALSE,FALSE,NA,NA
"TEAD1_peak_3028","chr14",89040592,89041058,467,2,"LOC124903356","124903356","Distal Intergenic",27206,164442,FALSE,FALSE,NA,NA
"TEAD1_peak_3029","chr14",89426000,89426327,328,3,"FOXN3-AS1","400236","Intron (ENST00000345097.8/1112, intron 1 of 6)",8646,12173,FALSE,FALSE,NA,NA
"TEAD1_peak_3030","chr14",89507624,89507987,364,2,"FOXN3","1112","Intron (ENST00000345097.8/1112, intron 1 of 6)",-13439,37623,FALSE,FALSE,NA,NA
"TEAD1_peak_3031","chr14",89631008,89631479,472,3,"LOC105370616","105370616","Promoter (<=1kb)",87,7521,FALSE,FALSE,NA,NA
"TEAD1_peak_3032","chr14",89826726,89826789,64,2,"EFCAB11","90141","Intron (ENST00000555070.1/1112, intron 2 of 3)",105805,12225,FALSE,FALSE,NA,NA
"TEAD1_peak_3033","chr14",89922136,89922701,566,3,"EFCAB11","90141","Intron (ENST00000555070.1/1112, intron 2 of 3)",9893,107635,FALSE,FALSE,NA,NA
"TEAD1_peak_3034","chr14",90319268,90319485,218,2,"NRDE2","55051","Intron (ENST00000354366.8/55051, intron 1 of 13)",-6752,26267,FALSE,FALSE,NA,NA
"TEAD1_peak_3035","chr14",90642205,90642606,402,3,"TTC7B-AS1","101928909","Promoter (<=1kb)",-32,17894,FALSE,FALSE,NA,NA
"TEAD1_peak_3036","chr14",91114117,91114471,355,3,"DGLUCY","80017","Promoter (<=1kb)",0,39029,FALSE,FALSE,NA,NA
"TEAD1_peak_3037","chr14",91119837,91120215,379,2,"DGLUCY","80017","Intron (ENST00000521334.5/80017, intron 1 of 4)",5137,33285,FALSE,FALSE,NA,NA
"TEAD1_peak_3038","chr14",92504009,92504275,267,2,"RIN3","79890","Distal Intergenic",-9506,43508,FALSE,FALSE,NA,NA
"TEAD1_peak_3039","chr14",92603725,92603997,273,2,"RIN3","79890","Intron (ENST00000216487.12/79890, intron 3 of 9)",-11476,45724,FALSE,FALSE,NA,NA
"TEAD1_peak_3040","chr14",92647389,92647745,357,2,"RIN3","79890","Intron (ENST00000216487.12/79890, intron 5 of 9)",-3173,55255,FALSE,FALSE,NA,NA
"TEAD1_peak_3041","chr14",93031836,93032070,235,2,"ITPK1","3705","Intron (ENST00000354313.7/3705, intron 3 of 10)",4810,14835,FALSE,FALSE,NA,NA
"TEAD1_peak_3042","chr14",93043459,93043769,311,3,"ITPK1","3705","Intron (ENST00000354313.7/3705, intron 3 of 10)",-6485,26458,FALSE,FALSE,NA,NA
"TEAD1_peak_3043","chr14",93301911,93302235,325,3,"BTBD7","55727","Intron (ENST00000334746.10/55727, intron 1 of 10)",-5753,22910,FALSE,FALSE,NA,NA
"TEAD1_peak_3044","chr14",93753065,93753431,367,3,"PRIMA1","145270","Intron (ENST00000393143.5/145270, intron 2 of 3)",34328,194069,FALSE,FALSE,NA,NA
"TEAD1_peak_3045","chr14",93965527,93965728,202,3,"ASB2","51676","Intron (ENST00000555019.6/51676, intron 1 of 9)",-8106,11526,FALSE,FALSE,NA,NA
"TEAD1_peak_3046","chr14",94600561,94600935,375,3,"SERPINA3","12","Intron (ENST00000553947.1/12, intron 3 of 7)",8503,57560,FALSE,FALSE,NA,NA
"TEAD1_peak_3047","chr14",94904703,94904905,203,2,"LINC02279","107984637","Distal Intergenic",58071,13702,FALSE,FALSE,NA,NA
"TEAD1_peak_3048","chr14",95265564,95265813,250,3,"CLMN","79789","Intron (ENST00000298912.9/79789, intron 1 of 12)",30430,29563,FALSE,FALSE,NA,NA
"TEAD1_peak_3049","chr14",99671013,99672028,1016,3,"CYP46A1","10858","Intron (ENST00000330710.10/84439, intron 7 of 8)",-12270,22012,FALSE,FALSE,NA,NA
"TEAD1_peak_3050","chr14",99744396,99744871,476,3,"EML1","2009","Intron (ENST00000554479.5/2009, intron 1 of 10)",6647,5129,FALSE,FALSE,NA,NA
"TEAD1_peak_3051","chr14",99838983,99839311,329,3,"EML1","2009","Promoter (<=1kb)",0,70482,FALSE,FALSE,NA,NA
"TEAD1_peak_3052","chr14",100031647,100031948,302,2,"EVL","51466","Intron (ENST00000402714.6/51466, intron 1 of 13)",12071,34552,FALSE,FALSE,NA,NA
"TEAD1_peak_3053","chr14",102071252,102071729,478,3,"LOC107984661","107984661","Distal Intergenic",-5024,13751,FALSE,FALSE,NA,NA
"TEAD1_peak_3054","chr14",102279912,102280313,402,3,"MOK","5891","Intron (ENST00000521766.5/5891, intron 2 of 8)",-15261,22911,FALSE,FALSE,NA,NA
"TEAD1_peak_3055","chr14",102389951,102390410,460,3,"TECPR2","9895","Intron (ENST00000359520.12/9895, intron 2 of 19)",26872,34950,FALSE,FALSE,NA,NA
"TEAD1_peak_3056","chr14",102655317,102655392,76,2,"RCOR1","23186","Intron (ENST00000262241.7/23186, intron 2 of 11)",-55350,13816,FALSE,FALSE,NA,NA
"TEAD1_peak_3057","chr14",102795597,102795824,228,2,"TRAF3","7187","Intron (ENST00000392745.8/7187, intron 1 of 11)",17979,176,FALSE,TRUE,NA,NA
"TEAD1_peak_3058","chr14",103427589,103427832,244,2,"MARK3","4140","Promoter (<=1kb)",0,3088,FALSE,TRUE,NA,NA
"TEAD1_peak_3059","chr14",103540658,103541085,428,3,"TRMT61A","115708","Distal Intergenic",11432,42915,FALSE,FALSE,NA,NA
"TEAD1_peak_3060","chr14",103552292,103552815,524,3,"KLC1","3831","Distal Intergenic",-9081,31185,FALSE,FALSE,NA,NA
"TEAD1_peak_3061","chr14",103664175,103664497,323,2,"KLC1","3831","Intron (ENST00000472726.3/3831, intron 8 of 17)",-8858,16503,FALSE,FALSE,NA,NA
"TEAD1_peak_3062","chr14",104666025,104666452,428,2,"LINC02280","101929634","Promoter (<=1kb)",-467,24548,FALSE,FALSE,NA,NA
"TEAD1_peak_3063","chr14",104688005,104688154,150,2,"INF2","64423","Promoter (<=1kb)",-153,2846,FALSE,TRUE,NA,NA
"TEAD1_peak_3064","chr14",104973256,104973660,405,2,"AHNAK2","113146","Promoter (2-3kb)",-2775,94840,FALSE,FALSE,NA,NA
"TEAD1_peak_3065","chr14",105091709,105091874,166,2,"LINC02298","102723354","Promoter (<=1kb)",-863,22708,FALSE,FALSE,NA,NA
"TEAD1_peak_3066","chr14",105430718,105431016,299,2,"MTA1","9112","Intron (ENST00000548638.5/9112, intron 2 of 5)",-7656,1984,FALSE,TRUE,NA,NA
"TEAD1_peak_3067","chr15",21267823,21268011,189,3,"LOC646214","646214","Distal Intergenic",27190,957322,FALSE,FALSE,NA,NA
"TEAD1_peak_3068","chr15",21272533,21272953,421,3,"LOC646214","646214","Distal Intergenic",22248,962032,FALSE,FALSE,NA,NA
"TEAD1_peak_3069","chr15",22735781,22736002,222,3,"LOC283683","283683","Intron (ENST00000622242.4/ENST00000622242.4, intron 4 of 6)",-21833,48998,FALSE,FALSE,NA,NA
"TEAD1_peak_3070","chr15",23472789,23472964,176,2,"GOLGA6L2","283685","Distal Intergenic",-25546,6288,FALSE,FALSE,NA,NA
"TEAD1_peak_3071","chr15",25504332,25504492,161,2,"UBE3A","7337","Intron (ENST00000665366.1/105370737, intron 3 of 4)",-65281,59831,FALSE,FALSE,NA,NA
"TEAD1_peak_3072","chr15",25685019,25685380,362,3,"ATP10A","57194","Promoter (<=1kb)",-450,4018,FALSE,TRUE,NA,NA
"TEAD1_peak_3073","chr15",25883661,25884181,521,3,"LINC02346","100128714","Distal Intergenic",-17938,4819,FALSE,TRUE,NA,NA
"TEAD1_peak_3074","chr15",25947456,25947698,243,2,"LINC02346","100128714","Intron (ENST00000659702.1/100128714, intron 1 of 3)",45039,57955,FALSE,FALSE,NA,NA
"TEAD1_peak_3075","chr15",27454578,27454980,403,2,"GABRG3","2567","Intron (ENST00000615808.5/2567, intron 5 of 9)",-64992,172077,FALSE,FALSE,NA,NA
"TEAD1_peak_3076","chr15",27491777,27492368,592,3,"GABRG3","2567","Intron (ENST00000615808.5/2567, intron 6 of 9)",-27604,209276,FALSE,FALSE,NA,NA
"TEAD1_peak_3077","chr15",29043718,29043966,249,3,"APBA2","321","Promoter (<=1kb)",-358,13534,FALSE,FALSE,NA,NA
"TEAD1_peak_3078","chr15",29670917,29671647,731,3,"LCIIAR","100130111","Distal Intergenic",-3285,4353,FALSE,TRUE,NA,NA
"TEAD1_peak_3079","chr15",30065046,30065684,639,3,"GOLGA8J","653073","Intron (ENST00000421447.1/ENST00000421447.1, intron 3 of 3)",-17271,5045,FALSE,FALSE,NA,NA
"TEAD1_peak_3080","chr15",30894286,30894587,302,3,"FAN1","22909","Intron (ENST00000667837.1/22909, intron 1 of 15)",3727,30913,FALSE,FALSE,NA,NA
