"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","pathway_category","direction_ratio","direction_class"
"GO:2000134","negative regulation of G1/S transition of mitotic cell cycle","20/2235","69/15151",0.289855072463768,1.9649191064423,3.34169681788749,0.00176386401002953,0.0253228001439884,0.0204696464321822,"ENSG00000166483/ENSG00000165617/ENSG00000253729/ENSG00000118762/ENSG00000145632/ENSG00000022267/ENSG00000169372/ENSG00000108691/ENSG00000115170/ENSG00000103479/ENSG00000172716/ENSG00000075711/ENSG00000134982/ENSG00000106462/ENSG00000122641/ENSG00000149311/ENSG00000134371/ENSG00000166164/ENSG00000175215/ENSG00000176390",20,"proliferation",0.4,"Mixed"
"GO:2001222","regulation of neuron migration","15/2235","46/15151",0.326086956521739,2.21053399474759,3.42039767863598,0.00179703346462003,0.0256088306997449,0.0207008587906831,"ENSG00000182168/ENSG00000092421/ENSG00000152580/ENSG00000149295/ENSG00000066032/ENSG00000187164/ENSG00000171943/ENSG00000168038/ENSG00000156687/ENSG00000100749/ENSG00000168610/ENSG00000180357/ENSG00000178568/ENSG00000109756/ENSG00000198799",15,"migration",0.266666666666667,"Downregulated"
"GO:1902807","negative regulation of cell cycle G1/S phase transition","21/2235","74/15151",0.283783783783784,1.92376201705061,3.31359598653162,0.00183531036274972,0.0260901963332068,0.0210899699579135,"ENSG00000166483/ENSG00000165617/ENSG00000253729/ENSG00000118762/ENSG00000145632/ENSG00000022267/ENSG00000169372/ENSG00000108691/ENSG00000115170/ENSG00000103479/ENSG00000172716/ENSG00000075711/ENSG00000205542/ENSG00000134982/ENSG00000106462/ENSG00000122641/ENSG00000149311/ENSG00000134371/ENSG00000166164/ENSG00000175215/ENSG00000176390",21,"proliferation",0.380952380952381,"Mixed"
"GO:0060045","positive regulation of cardiac muscle cell proliferation","10/2235","25/15151",0.4,2.71158836689038,3.56277457457044,0.00186472605223333,0.0263790514706179,0.0213234655626374,"ENSG00000170312/ENSG00000138685/ENSG00000081189/ENSG00000169946/ENSG00000168214/ENSG00000178568/ENSG00000137693/ENSG00000207725/ENSG00000107779/ENSG00000207935",10,"proliferation",0.1,"Downregulated"
"GO:0002040","sprouting angiogenesis","34/2235","140/15151",0.242857142857143,1.64632150846916,3.19586831551546,0.00189997486499345,0.0267472189732088,0.0216210731954033,"ENSG00000137801/ENSG00000197702/ENSG00000092421/ENSG00000126785/ENSG00000048052/ENSG00000079385/ENSG00000112902/ENSG00000133121/ENSG00000134013/ENSG00000137764/ENSG00000099250/ENSG00000128052/ENSG00000198959/ENSG00000145147/ENSG00000150630/ENSG00000145632/ENSG00000166068/ENSG00000135046/ENSG00000138685/ENSG00000135048/ENSG00000154188/ENSG00000140945/ENSG00000115310/ENSG00000162434/ENSG00000120899/ENSG00000125266/ENSG00000051382/ENSG00000183287/ENSG00000168811/ENSG00000113578/ENSG00000241186/ENSG00000253008/ENSG00000122707/ENSG00000207725",34,"angiogenesis",0.352941176470588,"Mixed"
"GO:0043536","positive regulation of blood vessel endothelial cell migration","18/2235","60/15151",0.3,2.03369127516779,3.33724835963265,0.00192321399276449,0.0268786533928531,0.0217273180057655,"ENSG00000137801/ENSG00000126785/ENSG00000184304/ENSG00000048052/ENSG00000134954/ENSG00000126016/ENSG00000099250/ENSG00000128052/ENSG00000150630/ENSG00000145632/ENSG00000135046/ENSG00000138685/ENSG00000154188/ENSG00000205542/ENSG00000100644/ENSG00000109458/ENSG00000189403/ENSG00000156427",18,"angiogenesis",0.166666666666667,"Downregulated"
"GO:0002688","regulation of leukocyte chemotaxis","27/2235","104/15151",0.259615384615385,1.75992514197212,3.23477132377771,0.00193427645072398,0.0269682774379786,0.0217997654643841,"ENSG00000137801/ENSG00000111913/ENSG00000156026/ENSG00000177119/ENSG00000136244/ENSG00000145147/ENSG00000150630/ENSG00000078401/ENSG00000108691/ENSG00000184371/ENSG00000172939/ENSG00000149177/ENSG00000137845/ENSG00000133789/ENSG00000164251/ENSG00000156234/ENSG00000169398/ENSG00000120899/ENSG00000168811/ENSG00000114251/ENSG00000035664/ENSG00000109743/ENSG00000197635/ENSG00000189403/ENSG00000106366/ENSG00000166086/ENSG00000169429",27,"migration",0.37037037037037,"Mixed"
"GO:0033628","regulation of cell adhesion mediated by integrin","14/2235","42/15151",0.333333333333333,2.25965697240865,3.40047934702336,0.00199923856741836,0.0276085325976822,0.0223173147350411,"ENSG00000259207/ENSG00000128567/ENSG00000169242/ENSG00000168615/ENSG00000133789/ENSG00000122861/ENSG00000156234/ENSG00000092969/ENSG00000169398/ENSG00000019549/ENSG00000197635/ENSG00000106366/ENSG00000141293/ENSG00000166086",14,"migration",0.428571428571429,"Mixed"
"GO:0097529","myeloid leukocyte migration","41/2235","178/15151",0.230337078651685,1.56144835733856,3.13434260717364,0.00206123567577581,0.028262805956264,0.0228461955951361,"ENSG00000137801/ENSG00000124126/ENSG00000049130/ENSG00000111913/ENSG00000136160/ENSG00000156026/ENSG00000182621/ENSG00000177119/ENSG00000136244/ENSG00000145147/ENSG00000154639/ENSG00000150630/ENSG00000135046/ENSG00000184588/ENSG00000078401/ENSG00000171951/ENSG00000108691/ENSG00000184371/ENSG00000145675/ENSG00000115310/ENSG00000149177/ENSG00000171522/ENSG00000133789/ENSG00000156234/ENSG00000092969/ENSG00000169398/ENSG00000120899/ENSG00000151490/ENSG00000170962/ENSG00000087245/ENSG00000134215/ENSG00000107862/ENSG00000035664/ENSG00000109743/ENSG00000197635/ENSG00000189403/ENSG00000106366/ENSG00000115008/ENSG00000166086/ENSG00000169429/ENSG00000147573",41,"migration",0.24390243902439,"Downregulated"
"GO:0048640","negative regulation of developmental growth","25/2235","95/15151",0.263157894736842,1.78393971505946,3.18838478730158,0.00228491712021764,0.0306073584557693,0.0247414109912879,"ENSG00000151718/ENSG00000078018/ENSG00000112902/ENSG00000143507/ENSG00000099250/ENSG00000164442/ENSG00000075213/ENSG00000151748/ENSG00000114861/ENSG00000082482/ENSG00000113739/ENSG00000129682/ENSG00000115310/ENSG00000169252/ENSG00000108557/ENSG00000118785/ENSG00000133104/ENSG00000043591/ENSG00000144560/ENSG00000113645/ENSG00000135346/ENSG00000006652/ENSG00000117152/ENSG00000114251/ENSG00000039068",25,"proliferation",0.28,"Downregulated"
"GO:0002052","positive regulation of neuroblast proliferation","12/2235","34/15151",0.352941176470588,2.39257797078563,3.38148320510835,0.0023894918690519,0.0315126724521039,0.0254732201636426,"ENSG00000038427/ENSG00000066279/ENSG00000172201/ENSG00000150630/ENSG00000064309/ENSG00000149295/ENSG00000138685/ENSG00000100644/ENSG00000004487/ENSG00000168036/ENSG00000164690/ENSG00000106571",12,"proliferation",0.166666666666667,"Downregulated"
"GO:0098868","bone growth","11/2235","30/15151",0.366666666666667,2.48562266964951,3.38812910243733,0.00254412599614529,0.0328639883689147,0.0265655543003895,"ENSG00000162733/ENSG00000077092/ENSG00000075426/ENSG00000173068/ENSG00000163513/ENSG00000159167/ENSG00000137745/ENSG00000125398/ENSG00000072840/ENSG00000182197/ENSG00000084073",11,"proliferation",0.181818181818182,"Downregulated"
"GO:0032943","mononuclear cell proliferation","54/2235","252/15151",0.214285714285714,1.45263662511985,3.0140639618659,0.00257929804221957,0.0332442858774967,0.0268729672047859,"ENSG00000115353/ENSG00000162692/ENSG00000049130/ENSG00000111913/ENSG00000075426/ENSG00000136244/ENSG00000150782/ENSG00000163513/ENSG00000144802/ENSG00000134061/ENSG00000177425/ENSG00000135046/ENSG00000104312/ENSG00000183735/ENSG00000081189/ENSG00000184371/ENSG00000096968/ENSG00000168685/ENSG00000197646/ENSG00000107338/ENSG00000134516/ENSG00000004468/ENSG00000075711/ENSG00000185950/ENSG00000117586/ENSG00000125347/ENSG00000139514/ENSG00000159640/ENSG00000138814/ENSG00000154822/ENSG00000125726/ENSG00000168036/ENSG00000113494/ENSG00000071051/ENSG00000115904/ENSG00000149311/ENSG00000171552/ENSG00000168811/ENSG00000166407/ENSG00000174564/ENSG00000164690/ENSG00000134215/ENSG00000114423/ENSG00000147065/ENSG00000152661/ENSG00000109743/ENSG00000107798/ENSG00000081181/ENSG00000171855/ENSG00000158092/ENSG00000189403/ENSG00000106546/ENSG00000115008/ENSG00000081237",54,"proliferation",0.277777777777778,"Downregulated"
"GO:0002687","positive regulation of leukocyte migration","31/2235","127/15151",0.244094488188976,1.65470943648822,3.08204329770632,0.00270015306869542,0.034268901090664,0.0277012133317273,"ENSG00000137801/ENSG00000259207/ENSG00000115353/ENSG00000049130/ENSG00000111913/ENSG00000156026/ENSG00000177119/ENSG00000136244/ENSG00000150630/ENSG00000143322/ENSG00000078401/ENSG00000184371/ENSG00000145675/ENSG00000172939/ENSG00000115310/ENSG00000149177/ENSG00000137845/ENSG00000133789/ENSG00000164251/ENSG00000156234/ENSG00000169398/ENSG00000120899/ENSG00000170962/ENSG00000168811/ENSG00000114251/ENSG00000035664/ENSG00000189403/ENSG00000106366/ENSG00000115008/ENSG00000166086/ENSG00000169429",31,"migration",0.354838709677419,"Mixed"
"GO:0008347","glial cell migration","17/2235","57/15151",0.298245614035088,2.02179834373406,3.21500395394563,0.00272035145937169,0.0343000836181648,0.0277264196797289,"ENSG00000038427/ENSG00000156299/ENSG00000054654/ENSG00000127329/ENSG00000173406/ENSG00000108691/ENSG00000184371/ENSG00000132561/ENSG00000171943/ENSG00000115310/ENSG00000091136/ENSG00000133818/ENSG00000092969/ENSG00000168036/ENSG00000049860/ENSG00000207725/ENSG00000106571",17,"migration",0.352941176470588,"Mixed"
"GO:0043534","blood vessel endothelial cell migration","31/2235","128/15151",0.2421875,1.64178201901566,3.0331595690692,0.00307049885197712,0.037492407034668,0.0303069293888223,"ENSG00000137801/ENSG00000126785/ENSG00000184304/ENSG00000048052/ENSG00000134954/ENSG00000126016/ENSG00000133121/ENSG00000137764/ENSG00000099250/ENSG00000128052/ENSG00000145147/ENSG00000150630/ENSG00000145632/ENSG00000166068/ENSG00000135046/ENSG00000138685/ENSG00000081189/ENSG00000100345/ENSG00000154188/ENSG00000169242/ENSG00000205542/ENSG00000100644/ENSG00000233276/ENSG00000120899/ENSG00000125266/ENSG00000241186/ENSG00000253008/ENSG00000109458/ENSG00000189403/ENSG00000156427/ENSG00000207935",31,"angiogenesis",0.225806451612903,"Downregulated"
"GO:0050679","positive regulation of epithelial cell proliferation","41/2235","182/15151",0.225274725274725,1.52713081102343,2.97603999527554,0.00316959496959653,0.0381403544059334,0.0308306966468289,"ENSG00000259207/ENSG00000163235/ENSG00000115353/ENSG00000184304/ENSG00000112902/ENSG00000137764/ENSG00000099250/ENSG00000128052/ENSG00000146648/ENSG00000169083/ENSG00000140285/ENSG00000062038/ENSG00000171951/ENSG00000138685/ENSG00000122691/ENSG00000134250/ENSG00000140945/ENSG00000124813/ENSG00000185950/ENSG00000115310/ENSG00000125398/ENSG00000148737/ENSG00000100644/ENSG00000136997/ENSG00000164252/ENSG00000091136/ENSG00000111728/ENSG00000168036/ENSG00000183779/ENSG00000168610/ENSG00000118257/ENSG00000168214/ENSG00000113578/ENSG00000164690/ENSG00000137693/ENSG00000114251/ENSG00000182585/ENSG00000105971/ENSG00000189403/ENSG00000141564/ENSG00000107779",41,"proliferation",0.341463414634146,"Mixed"
"GO:0097152","mesenchymal cell apoptotic process","7/2235","15/15151",0.466666666666667,3.16351976137211,3.48724129092697,0.00325433207375119,0.0387579589892339,0.0313299363589924,"ENSG00000131018/ENSG00000125618/ENSG00000125398/ENSG00000100644/ENSG00000139083/ENSG00000275410/ENSG00000164690",7,"apoptosis",0.571428571428571,"Mixed"
"GO:0071621","granulocyte chemotaxis","23/2235","88/15151",0.261363636363636,1.77177648972951,3.02035648553639,0.00367776409463324,0.0416078381216502,0.0336336317593158,"ENSG00000137801/ENSG00000124126/ENSG00000111913/ENSG00000156026/ENSG00000145147/ENSG00000154639/ENSG00000135046/ENSG00000184588/ENSG00000078401/ENSG00000171951/ENSG00000108691/ENSG00000184371/ENSG00000149177/ENSG00000156234/ENSG00000092969/ENSG00000169398/ENSG00000134215/ENSG00000107862/ENSG00000035664/ENSG00000109743/ENSG00000197635/ENSG00000166086/ENSG00000169429",23,"migration",0.304347826086957,"Mixed"
"GO:0048145","regulation of fibroblast proliferation","22/2235","83/15151",0.265060240963855,1.79683566480688,3.0280362251072,0.00369448907459481,0.0416078381216502,0.0336336317593158,"ENSG00000162733/ENSG00000259207/ENSG00000105974/ENSG00000105810/ENSG00000115414/ENSG00000075426/ENSG00000146648/ENSG00000145431/ENSG00000177425/ENSG00000291237/ENSG00000276644/ENSG00000136997/ENSG00000168036/ENSG00000174808/ENSG00000240583/ENSG00000170962/ENSG00000134371/ENSG00000164751/ENSG00000114251/ENSG00000091831/ENSG00000159256/ENSG00000084073",22,"proliferation",0.181818181818182,"Downregulated"
"GO:0014856","skeletal muscle cell proliferation","9/2235","23/15151",0.391304347826087,2.65264079369711,3.29938268355848,0.00373945018793053,0.0419512787040562,0.0339112514242952,"ENSG00000080986/ENSG00000138685/ENSG00000096968/ENSG00000154188/ENSG00000114030/ENSG00000164690/ENSG00000145794/ENSG00000105971/ENSG00000197122",9,"proliferation",0.555555555555556,"Mixed"
"GO:0046622","positive regulation of organ growth","14/2235","45/15151",0.311111111111111,2.10901317424807,3.09919772061103,0.00410565233414159,0.0455527454989203,0.0368224915521217,"ENSG00000170312/ENSG00000078401/ENSG00000151320/ENSG00000138685/ENSG00000081189/ENSG00000176788/ENSG00000169946/ENSG00000168214/ENSG00000178568/ENSG00000004848/ENSG00000137693/ENSG00000207725/ENSG00000107779/ENSG00000207935",14,"proliferation",0.214285714285714,"Downregulated"
"GO:0043277","apoptotic cell clearance","12/2235","36/15151",0.333333333333333,2.25965697240865,3.14760721044914,0.00410760101654057,0.0455527454989203,0.0368224915521217,"ENSG00000137801/ENSG00000259207/ENSG00000206579/ENSG00000198959/ENSG00000135046/ENSG00000108691/ENSG00000171044/ENSG00000135218/ENSG00000153208/ENSG00000145794/ENSG00000138448/ENSG00000189403",12,"apoptosis",0.333333333333333,"Mixed"
"GO:0010421","hydrogen peroxide-mediated programmed cell death","6/2235","12/15151",0.5,3.38948545861298,3.44451025798613,0.00424317863486385,0.0464347850607742,0.0375354868712683,"ENSG00000162733/ENSG00000105976/ENSG00000177425/ENSG00000114861/ENSG00000158828/ENSG00000065559",6,"apoptosis",0.166666666666667,"Downregulated"
"GO:0007179","transforming growth factor beta receptor signaling pathway","45/2235","208/15151",0.216346153846154,1.46660428497677,2.81865910166203,0.00464120198012849,0.0493021455764564,0.0398533133207871,"ENSG00000137801/ENSG00000105855/ENSG00000153071/ENSG00000150457/ENSG00000166147/ENSG00000164692/ENSG00000169554/ENSG00000152894/ENSG00000163513/ENSG00000164442/ENSG00000124479/ENSG00000166068/ENSG00000049323/ENSG00000119681/ENSG00000156535/ENSG00000062038/ENSG00000138336/ENSG00000064393/ENSG00000115170/ENSG00000082781/ENSG00000168743/ENSG00000166949/ENSG00000168615/ENSG00000171310/ENSG00000087095/ENSG00000144730/ENSG00000137575/ENSG00000092969/ENSG00000134986/ENSG00000169398/ENSG00000183779/ENSG00000168610/ENSG00000198742/ENSG00000168675/ENSG00000072415/ENSG00000101665/ENSG00000197415/ENSG00000138829/ENSG00000105971/ENSG00000177606/ENSG00000141646/ENSG00000197122/ENSG00000107779/ENSG00000207935/ENSG00000175387",45,"proliferation",0.355555555555556,"Mixed"
"GO:1904707","positive regulation of vascular associated smooth muscle cell proliferation","13/2235","41/15151",0.317073170731707,2.14942980302286,3.06565452504277,0.00467009325939546,0.0493379615746697,0.0398822651276913,"ENSG00000162733/ENSG00000197442/ENSG00000078401/ENSG00000138685/ENSG00000096968/ENSG00000178607/ENSG00000087245/ENSG00000064989/ENSG00000207725/ENSG00000152661/ENSG00000177606/ENSG00000197122/ENSG00000107779",13,"proliferation",0.384615384615385,"Mixed"
"GO:0048008","platelet-derived growth factor receptor signaling pathway","16/2235","55/15151",0.290909090909091,1.97206426682937,3.00418339881726,0.00470107883716411,0.0495750131919125,0.0400738854368018,"ENSG00000259207/ENSG00000150347/ENSG00000099250/ENSG00000145431/ENSG00000096968/ENSG00000243244/ENSG00000149177/ENSG00000110395/ENSG00000166224/ENSG00000107372/ENSG00000170962/ENSG00000127947/ENSG00000114423/ENSG00000198799/ENSG00000157483/ENSG00000197122",16,"proliferation",0.375,"Mixed"
"GO:0032946","positive regulation of mononuclear cell proliferation","29/2235","122/15151",0.237704918032787,1.61139472622584,2.82044492310541,0.00543375567214232,0.0546375249934033,0.0441661590418545,"ENSG00000115353/ENSG00000162692/ENSG00000049130/ENSG00000136244/ENSG00000150782/ENSG00000163513/ENSG00000135046/ENSG00000104312/ENSG00000081189/ENSG00000184371/ENSG00000096968/ENSG00000197646/ENSG00000004468/ENSG00000185950/ENSG00000117586/ENSG00000139514/ENSG00000138814/ENSG00000125726/ENSG00000113494/ENSG00000071051/ENSG00000171552/ENSG00000168811/ENSG00000164690/ENSG00000134215/ENSG00000109743/ENSG00000158092/ENSG00000189403/ENSG00000115008/ENSG00000081237",29,"proliferation",0.275862068965517,"Downregulated"
"GO:0060038","cardiac muscle cell proliferation","15/2235","51/15151",0.294117647058824,1.99381497565469,2.95721712953867,0.00545433223641044,0.0546375249934033,0.0441661590418545,"ENSG00000164442/ENSG00000170312/ENSG00000138685/ENSG00000151748/ENSG00000081189/ENSG00000082482/ENSG00000169946/ENSG00000144560/ENSG00000092969/ENSG00000168214/ENSG00000178568/ENSG00000137693/ENSG00000207725/ENSG00000107779/ENSG00000207935",15,"proliferation",0.0666666666666667,"Downregulated"
"GO:0035264","multicellular organism growth","34/2235","149/15151",0.228187919463087,1.54687926970257,2.79055814924154,0.00550252610843481,0.0549305532339447,0.0444030279680562,"ENSG00000150347/ENSG00000077092/ENSG00000075391/ENSG00000075426/ENSG00000169083/ENSG00000184564/ENSG00000149295/ENSG00000184371/ENSG00000134250/ENSG00000113739/ENSG00000120756/ENSG00000177565/ENSG00000169252/ENSG00000139174/ENSG00000110436/ENSG00000108557/ENSG00000166224/ENSG00000182197/ENSG00000043591/ENSG00000115904/ENSG00000149311/ENSG00000168610/ENSG00000006695/ENSG00000181690/ENSG00000018408/ENSG00000204406/ENSG00000034053/ENSG00000118260/ENSG00000168389/ENSG00000141385/ENSG00000121879/ENSG00000132932/ENSG00000084073/ENSG00000140718",34,"proliferation",0.411764705882353,"Mixed"
"GO:0070661","leukocyte proliferation","57/2235","279/15151",0.204301075268817,1.3849510476053,2.69962835545371,0.00588569451495571,0.0580022323850654,0.0468860150713396,"ENSG00000115353/ENSG00000162692/ENSG00000049130/ENSG00000111913/ENSG00000075426/ENSG00000136244/ENSG00000150782/ENSG00000163513/ENSG00000144802/ENSG00000124479/ENSG00000134061/ENSG00000177425/ENSG00000135046/ENSG00000104312/ENSG00000183735/ENSG00000081189/ENSG00000184371/ENSG00000096968/ENSG00000168685/ENSG00000197646/ENSG00000107338/ENSG00000134516/ENSG00000004468/ENSG00000075711/ENSG00000185950/ENSG00000117586/ENSG00000125347/ENSG00000139514/ENSG00000159640/ENSG00000164251/ENSG00000138814/ENSG00000154822/ENSG00000125726/ENSG00000168036/ENSG00000113494/ENSG00000071051/ENSG00000169398/ENSG00000115904/ENSG00000149311/ENSG00000171552/ENSG00000168811/ENSG00000166407/ENSG00000174564/ENSG00000164690/ENSG00000134215/ENSG00000114423/ENSG00000147065/ENSG00000152661/ENSG00000109743/ENSG00000107798/ENSG00000081181/ENSG00000171855/ENSG00000158092/ENSG00000189403/ENSG00000106546/ENSG00000115008/ENSG00000081237",57,"proliferation",0.298245614035088,"Downregulated"
