"Cluster","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Shared","GO:0007259","cell surface receptor signaling pathway via JAK-STAT","22/1631","132/18986",0.166666666666667,1.94011853668506,3.3226745301711,0.00192791068593737,0.0248103382730544,0.0198360036746519,"1600/3716/54741/8995/5788/10617/9111/6775/3592/132299/5311/5618/3575/2534/3569/857/3606/8835/51379/6347/6774/4771",22
"Shared","GO:0098773","skin epidermis development","22/1631","132/18986",0.166666666666667,1.94011853668506,3.3226745301711,0.00192791068593737,0.0248103382730544,0.0198360036746519,"92344/7042/6654/7474/8626/9076/3516/10855/10468/94234/135228/1956/4233/6469/8323/2131/9314/3606/8549/55504/2627/4089",22
"Shared","GO:0035567","non-canonical Wnt signaling pathway","14/1631","69/18986",0.202898550724638,2.36188343596442,3.4742280589621,0.00193382146512235,0.0248103382730544,0.0198360036746519,"81839/7474/166336/84870/9863/8323/4300/25/81029/23002/51701/64750/7074/2719",14
"Shared","GO:0072171","mesonephric tubule morphogenesis","14/1631","69/18986",0.202898550724638,2.36188343596442,3.4742280589621,0.00193382146512235,0.0248103382730544,0.0198360036746519,"7482/5087/7849/5311/255743/2247/170690/2246/2737/6469/342184/6928/4089/2719",14
"Shared","GO:0048732","gland development","57/1631","450/18986",0.126666666666667,1.47449008788065,3.1228085745913,0.00195863909699656,0.0250739941916161,0.0200467980504429,"3158/5087/7042/7039/7849/6670/5270/7474/6091/8626/9076/3516/5156/5311/4790/2247/5618/2246/2908/1906/3720/5454/2697/2099/3569/2737/1956/10512/857/4233/28996/6469/3084/9821/23213/2131/4781/3371/25/8829/84159/657/3988/27122/8772/23705/8835/8854/4088/999/6928/6426/2627/4089/634/2909/7547",57
"Shared","GO:0030510","regulation of BMP signaling pathway","21/1631","124/18986",0.169354838709677,1.97141077114772,3.32690085970551,0.00197231529740364,0.0251824107938589,0.0201334777279553,"3491/51232/4036/7474/3516/3791/10468/7021/168667/857/28996/23213/25/7321/406911/2200/4091/1003/64750/2627/2719",21
"Shared","GO:0097191","extrinsic apoptotic signaling pathway","34/1631","236/18986",0.144067796610169,1.67705161645658,3.20846360312367,0.00197686960624556,0.0251824107938589,0.0201334777279553,"2140/356/5788/467/7042/3655/3685/3592/5062/658/57630/1495/2729/2309/857/3084/9821/6788/9314/8829/6934/8772/79370/51202/8738/3958/4088/51741/4089/970/598/2139/351/407007",34
"Shared","GO:0090257","regulation of muscle system process","36/1631","254/18986",0.141732283464567,1.64986458237785,3.19644785920659,0.00197996490584799,0.0251824107938589,0.0201334777279553,"2023/5142/51086/845/476/5999/805/2660/27086/5530/255743/817/5144/154/147/1906/3720/2309/9732/857/136319/80005/114907/6588/2308/5587/9472/7168/4088/136/5578/3759/4089/5152/1756/2258",36
"Shared","GO:0010508","positive regulation of autophagy","26/1631","166/18986",0.156626506024096,1.82324392604138,3.26582374127893,0.00199180271292619,0.0252782564603764,0.0202101068723192,"55187/65018/51375/285180/55054/23677/79443/3791/112574/154/23367/6885/2309/7957/665/9821/92140/10558/22954/5305/219771/85363/2308/5587/220441/79156",26
"Shared","GO:1904018","positive regulation of vasculature development","29/1631","192/18986",0.151041666666667,1.75823242387084,3.23715375322488,0.00200623644172428,0.0254065632145945,0.0203126888371494,"3716/23576/10352/7852/7474/3791/306/2247/2549/9037/2246/407029/23328/3696/168667/28996/92140/9314/25/8829/8038/2113/5587/1003/6774/3690/5578/2627/861",29
"Shared","GO:2001257","regulation of cation channel activity","19/1631","108/18986",0.175925925925926,2.04790289983423,3.34791868564845,0.00201739118673872,0.0254928830393048,0.0203817020179172,"845/9722/805/6769/54800/2257/57620/5311/817/1906/857/2669/288/2259/9472/57158/7114/1756/2258",19
"Shared","GO:0001701","in utero embryonic development","52/1631","403/18986",0.129032258064516,1.50202725420779,3.1227835055841,0.00203464576743456,0.0256557479172649,0.0205119133952122,"3491/56957/824/2034/51542/9394/6670/5745/86/10568/3516/5156/84525/9508/5311/9782/1906/2697/84870/2768/2737/1956/402569/10049/63978/6788/79977/23414/284/23081/320/203286/9314/657/26005/5801/10161/81624/5890/4643/4088/7014/64359/92521/6928/3880/2627/5932/4089/56006/598/4627",52
"Shared","GO:0043954","cellular component maintenance","15/1631","77/18986",0.194805194805195,2.26767101690462,3.41694206238547,0.00207622224989456,0.0261239441978168,0.020886238929966,"85461/9076/2150/4739/2534/91584/144100/22941/8898/23085/2904/8499/3480/3690/351",15
"Shared","GO:0048754","branching morphogenesis of an epithelial tube","25/1631","158/18986",0.158227848101266,1.84188468672632,3.25760956128009,0.00208582118885064,0.0261886438155692,0.0209379666348187,"7482/5087/7849/7474/9353/3791/5311/255743/2247/10252/170690/2246/1906/2099/2737/4233/6469/2131/3371/25/8829/5058/6928/4089/2719",25
"Shared","GO:0071526","semaphorin-plexin signaling pathway","11/1631","48/18986",0.229166666666667,2.66766298794196,3.5463518762221,0.00209338329020603,0.0262275484291058,0.0209690710900898,"5362/8828/3791/9037/1906/10512/10371/223117/4233/91584/8829",11
"Shared","GO:0021535","cell migration in hindbrain","6/1631","17/18986",0.352941176470588,4.10848631298013,3.9307115433609,0.00214838622812078,0.0268023725614388,0.0214286461863963,"473/1600/4808/5362/1496/146057",6
"Shared","GO:0070254","mucus secretion","6/1631","17/18986",0.352941176470588,4.10848631298013,3.9307115433609,0.00214838622812078,0.0268023725614388,0.0214286461863963,"2355/5581/9474/10758/10551/1956",6
"Shared","GO:0097061","dendritic spine organization","16/1631","85/18986",0.188235294117647,2.19119270025607,3.37418637504266,0.00217285392215639,0.0270501899292181,0.0216267775525958,"85461/2043/55619/22871/1501/4739/2534/8976/27067/8898/2904/8499/3480/351/7074/5063",16
"Shared","GO:0003157","endocardium development","5/1631","12/18986",0.416666666666667,4.85029634171265,4.09001879592171,0.00220181989831248,0.0271804489968154,0.0217309204028496,"3516/3791/3084/6788/4089",5
"Shared","GO:0034350","regulation of glial cell apoptotic process","5/1631","12/18986",0.416666666666667,4.85029634171265,4.09001879592171,0.00220181989831248,0.0271804489968154,0.0217309204028496,"253782/5584/5583/6347/5578",5
"Shared","GO:0098528","skeletal muscle fiber differentiation","5/1631","12/18986",0.416666666666667,4.85029634171265,4.09001879592171,0.00220181989831248,0.0271804489968154,0.0217309204028496,"57486/221662/6469/124872/9215",5
"Shared","GO:2000009","negative regulation of protein localization to cell surface","5/1631","12/18986",0.416666666666667,4.85029634171265,4.09001879592171,0.00220181989831248,0.0271804489968154,0.0217309204028496,"54741/150684/8301/23327/2824",5
"Shared","GO:0048839","inner ear development","30/1631","202/18986",0.148514851485149,1.72881849803619,3.19242721214192,0.00221042274840201,0.0272294424939418,0.0217700909767587,"1301/5298/5396/3776/7042/7849/51141/2043/9497/7474/26018/3516/2247/84059/2299/63915/9474/168667/2737/6469/8323/117531/10541/8549/8825/8100/341640/81624/5205/182",30
"Shared","GO:1903076","regulation of protein localization to plasma membrane","20/1631","117/18986",0.170940170940171,1.98986516583083,3.29241447383269,0.00222564213938391,0.0273595673870708,0.0218741265537775,"5581/6711/116372/6769/2042/27032/5584/817/7957/10551/1956/3799/10580/22841/8301/3958/5583/9482/1213/598",20
"Shared","GO:0050806","positive regulation of synaptic transmission","27/1631","176/18986",0.153409090909091,1.78579092581238,3.21062008131631,0.00224263230325298,0.0274790041767361,0.0219696169325307,"22883/65018/5581/2043/5270/11170/22871/6507/2890/2898/3908/1956/114/4915/25/57512/3799/9211/22941/2904/9498/6347/27092/57616/351/5152/9215",27
"Shared","GO:0048048","embryonic eye morphogenesis","9/1631","35/18986",0.257142857142857,2.99332574231409,3.61839691118624,0.00225336014421927,0.0274790041767361,0.0219696169325307,"65979/2202/6670/5915/7474/51384/28996/8076/2200",9
"Shared","GO:0060914","heart formation","9/1631","35/18986",0.257142857142857,2.99332574231409,3.61839691118624,0.00225336014421927,0.0274790041767361,0.0219696169325307,"4036/7474/6091/3516/4208/221496/2131/657/282996",9
"Shared","GO:0010657","muscle cell apoptotic process","18/1631","101/18986",0.178217821782178,2.07458219764343,3.31941693999624,0.00225406399135241,0.0274790041767361,0.0219696169325307,"22920/824/7849/5136/406929/3592/407020/817/1906/9474/4217/2099/3084/317/2308/3480/2627/4089",18
"Shared","GO:0031109","microtubule polymerization or depolymerization","23/1631","142/18986",0.161971830985915,1.88546731029957,3.24675956909442,0.00226357844602428,0.0275378611777198,0.022016673432726,"22924/23332/4133/4131/324/4233/11075/25/5058/6249/81624/122060/146057/256764/1003/57551/146909/84643/55125/10982/24139/4281/2258",23
"Shared","GO:0043583","ear development","33/1631","229/18986",0.14410480349345,1.677482402898,3.16194304912155,0.00227183652817369,0.0275812219825384,0.0220513406377537,"1301/5298/5396/3776/7042/7849/51141/2043/9497/7474/26018/3516/2247/25836/84059/2299/63915/1906/9474/168667/2737/6469/8323/117531/10541/8549/8825/8100/341640/81624/5205/182/7547",33
"Shared","GO:0050772","positive regulation of axonogenesis","15/1631","78/18986",0.192307692307692,2.23859831155968,3.36027607984497,0.00237055089413205,0.0287203238225153,0.0229620589050707,"23499/23566/5362/22906/6091/9353/9037/4131/1946/26230/91584/4915/8829/1002/7074",15
"Shared","GO:0050678","regulation of epithelial cell proliferation","52/1631","406/18986",0.12807881773399,1.49092853065453,3.06533826346282,0.00238309566837685,0.0288129015378238,0.0230360753042362,"3915/79577/406988/7042/11221/7039/8828/7474/6091/3592/8626/9076/3516/3791/2247/9037/4208/4163/2246/654/860/135228/1956/1021/3912/857/8805/6469/23213/5828/6788/4781/8829/657/6934/282679/406911/6489/5587/8854/4088/1012/6347/6774/3690/5578/634/182/170302/8573/407007/2719",52
"Shared","GO:0050851","antigen receptor-mediated signaling pathway","31/1631","212/18986",0.14622641509434,1.70217947086519,3.15179254615771,0.00241253541317377,0.0290750115126873,0.0232456336894277,"5142/10451/79679/163486/5788/2355/6654/940/23228/27086/868/11148/7294/7006/4790/2533/5144/4208/23304/6885/2534/640/6461/25/3988/5795/5074/3958/5583/634/660",31
"Shared","GO:0003401","axis elongation","8/1631","29/18986",0.275862068965517,3.21123068140976,3.65315599704793,0.00242657479919417,0.0290750115126873,0.0232456336894277,"7474/5523/10252/2246/2099/6469/3371/6928",8
"Shared","GO:0060384","innervation","8/1631","29/18986",0.275862068965517,3.21123068140976,3.65315599704793,0.00242657479919417,0.0290750115126873,0.0232456336894277,"7412/2043/5270/26018/1906/10371/23213/8829",8
"Shared","GO:0055002","striated muscle cell development","27/1631","177/18986",0.152542372881356,1.77570171154226,3.17847281921688,0.00243500431263438,0.0290750115126873,0.0232456336894277,"2475/5999/6382/27086/5156/5530/6444/1906/9474/9734/7373/10529/84665/657/4604/5587/9472/29767/7168/11214/3880/8736/80206/4089/115701/1827/9215",27
"Shared","GO:1902905","positive regulation of supramolecular fiber organization","27/1631","177/18986",0.152542372881356,1.77570171154226,3.17847281921688,0.00243500431263438,0.0290750115126873,0.0232456336894277,"2475/10602/5581/55704/23332/10787/5217/22998/9037/4131/2150/1906/4233/11075/25/8829/23075/5058/6249/10810/122060/5587/342184/7168/4088/351/4771",27
"Shared","GO:0031290","retinal ganglion cell axon guidance","7/1631","23/18986",0.304347826086957,3.54282515394663,3.74064820833339,0.00243941127905971,0.0290750115126873,0.0232456336894277,"214/9353/658/1946/4897/8829/4693",7
"Shared","GO:0097062","dendritic spine maintenance","7/1631","23/18986",0.304347826086957,3.54282515394663,3.74064820833339,0.00243941127905971,0.0290750115126873,0.0232456336894277,"85461/4739/2534/8898/2904/3480/351",7
"Shared","GO:0010761","fibroblast migration","12/1631","56/18986",0.214285714285714,2.49443811859508,3.43333843522321,0.00245818385375075,0.0292150407224093,0.0233575878227424,"8394/4921/5581/9839/2247/2768/5747/84159/8879/9124/23603/3690",12
"Shared","GO:0001570","vasculogenesis","16/1631","86/18986",0.186046511627907,2.16571371536937,3.32146898938966,0.00246110366875299,0.0292150407224093,0.0233575878227424,"5906/10352/3685/57007/3791/3696/857/6469/23414/4915/8829/8879/5795/4643/634/54453",16
"Shared","GO:0097696","cell surface receptor signaling pathway via STAT","25/1631","160/18986",0.15625,1.81886112814224,3.18868186469979,0.00248470287587684,0.0294209631726718,0.0235222239689789,"1600/3716/54741/8995/5788/10617/4249/9111/6775/3592/132299/5311/5618/3575/2534/3569/857/3606/406911/8835/51701/51379/6347/6774/4771",25
"Shared","GO:0021795","cerebral cortex cell migration","11/1631","49/18986",0.224489795918367,2.61322088614722,3.46622107750125,0.00249347169162535,0.0294209631726718,0.0235222239689789,"1600/6091/9353/5454/2737/1956/3912/85458/23224/170302/2258",11
"Shared","GO:0045197","establishment or maintenance of epithelial cell apical/basal polarity","11/1631","49/18986",0.224489795918367,2.61322088614722,3.46622107750125,0.00249347169162535,0.0294209631726718,0.0235222239689789,"10207/23418/7474/5584/2195/55914/286/56288/64398/23255/84612",11
"Shared","GO:0042475","odontogenesis of dentin-containing tooth","17/1631","94/18986",0.180851063829787,2.1052350078923,3.2930593894978,0.00250919355244362,0.0295471369021216,0.0236231005686233,"431707/92/3694/8626/5156/10468/1495/860/2737/1080/6469/3371/657/9313/256764/2627/4771",17
"Shared","GO:0090276","regulation of peptide hormone secretion","30/1631","204/18986",0.147058823529412,1.71186929707505,3.13375038325671,0.00257316810626321,0.0302293402277531,0.0241685259282115,"7447/5581/7849/11069/8609/27230/9575/2044/5530/9607/2150/1946/7021/1268/3569/1956/1080/640/55638/114/6934/406/9971/2308/5587/2775/4843/5578/23236/7074",30
"Shared","GO:0030833","regulation of actin filament polymerization","22/1631","135/18986",0.162962962962963,1.89700479142539,3.20637580455416,0.00257741651703613,0.0302293402277531,0.0241685259282115,"2475/163782/10602/5581/6711/10787/5217/9353/26999/93663/136319/51571/23189/6840/2059/93661/342184/29767/23406/8195/7114/5063",22
"Shared","GO:0051347","positive regulation of transferase activity","41/1631","304/18986",0.134868421052632,1.56996434218594,3.07109157503729,0.00259717676437789,0.0304004196563436,0.024305304884501,"65018/3491/5906/4921/5788/7042/22924/805/55704/2043/4057/7474/6091/2247/5618/9607/256987/2246/154/4739/1906/896/5558/6885/7164/4217/23328/23118/4216/1956/51422/3084/284/114/5747/25/219771/5058/2200/146433/3690",41
"Shared","GO:0051058","negative regulation of small GTPase mediated signal transduction","13/1631","64/18986",0.203125,2.36451946658492,3.35201671796736,0.0027363583110886,0.0319658875466334,0.0255569051844479,"7042/10617/604/9353/10252/9750/4233/51571/23189/79109/83892/84952/2909",13
"Shared","GO:0051650","establishment of vesicle localization","30/1631","205/18986",0.146341463414634,1.7035187151381,3.10465396099248,0.00277286375892234,0.0321654828528221,0.0257164827437471,"65018/22920/6382/23233/23332/3800/4133/55686/79083/22906/79443/55773/22871/63915/63971/8976/60412/55638/83696/10497/3799/54536/8301/8825/8499/164/4645/81/8195/10079",30
"Shared","GO:0031114","regulation of microtubule depolymerization","9/1631","36/18986",0.25,2.91017780502759,3.51674120523777,0.00277901884938491,0.0321654828528221,0.0257164827437471,"23332/4131/324/11075/81624/146057/57551/4281/2258",9
"Shared","GO:0035137","hindlimb morphogenesis","9/1631","36/18986",0.25,2.91017780502759,3.51674120523777,0.00277901884938491,0.0321654828528221,0.0257164827437471,"3899/5915/8626/7021/6469/657/342184/9215/2719",9
"Shared","GO:0050931","pigment cell differentiation","9/1631","36/18986",0.25,2.91017780502759,3.51674120523777,0.00277901884938491,0.0321654828528221,0.0257164827437471,"9839/55686/4208/63915/10981/2737/83938/283652/164",9
"Shared","GO:0030203","glycosaminoglycan metabolic process","19/1631","111/18986",0.171171171171171,1.99255417281168,3.21508308847643,0.00278628842275127,0.0321654828528221,0.0257164827437471,"11227/10855/4790/2247/2651/10090/55501/55790/284/2131/6482/23670/11046/9469/960/22856/1213/92126/56548",19
"Shared","GO:0035249","synaptic transmission, glutamatergic","19/1631","111/18986",0.171171171171171,1.99255417281168,3.21508308847643,0.00278628842275127,0.0321654828528221,0.0257164827437471,"149111/51542/5270/22871/4208/2908/2890/1268/2898/1956/2131/10497/2904/54407/3356/1006/6347/27092/57616",19
"Shared","GO:0043279","response to alkaloid","18/1631","103/18986",0.174757281553398,2.03429904817463,3.22663033925065,0.00281637298561045,0.0322651058601589,0.0257961318931406,"845/5999/5581/6507/2890/1268/4988/221935/23514/114/6506/8772/3356/8128/3480/27092/598/7074",18
"Shared","GO:0070167","regulation of biomineral tissue development","18/1631","103/18986",0.174757281553398,2.03429904817463,3.22663033925065,0.00281637298561045,0.0322651058601589,0.0257961318931406,"3491/4921/92/4057/658/4208/84059/154/654/55603/2697/1080/657/9313/196527/9365/4088/2824",18
