"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","pathway_category","target_group"
"GO:0046621","negative regulation of organ growth","9/1739","34/15151",0.264705882352941,2.3062442918513,2.74561976570566,0.0123398965147352,0.0884640880162635,0.0708986253511416,"ENSG00000151718/ENSG00000164442/ENSG00000151748/ENSG00000114861/ENSG00000082482/ENSG00000144560/ENSG00000113645/ENSG00000135346/ENSG00000117152",9,"proliferation","Shared"
"GO:0003417","growth plate cartilage development","6/1739","18/15151",0.333333333333333,2.90415947862756,2.91062590621685,0.0124131408450977,0.0884640880162635,0.0708986253511416,"ENSG00000077092/ENSG00000075426/ENSG00000163513/ENSG00000159167/ENSG00000137745/ENSG00000084073",6,"proliferation","Shared"
"GO:1901623","regulation of lymphocyte chemotaxis","6/1739","18/15151",0.333333333333333,2.90415947862756,2.91062590621685,0.0124131408450977,0.0884640880162635,0.0708986253511416,"ENSG00000108691/ENSG00000172939/ENSG00000137845/ENSG00000156234/ENSG00000120899/ENSG00000114251",6,"migration","Shared"
"GO:1990874","vascular associated smooth muscle cell proliferation","14/1739","64/15151",0.21875,1.90585465784934,2.61490790913467,0.0124261329131058,0.0884640880162635,0.0708986253511416,"ENSG00000162733/ENSG00000140416/ENSG00000197442/ENSG00000078401/ENSG00000138685/ENSG00000081189/ENSG00000096968/ENSG00000178607/ENSG00000120063/ENSG00000064989/ENSG00000207725/ENSG00000152661/ENSG00000177606/ENSG00000107779",14,"proliferation","Shared"
"GO:0000082","G1/S transition of mitotic cell cycle","37/1739","222/15151",0.166666666666667,1.45207973931378,2.44334901404622,0.0125623236716985,0.0888760904154829,0.071228820398658,"ENSG00000162733/ENSG00000150457/ENSG00000166483/ENSG00000105810/ENSG00000172201/ENSG00000060982/ENSG00000182621/ENSG00000118762/ENSG00000146648/ENSG00000145632/ENSG00000022267/ENSG00000170312/ENSG00000135046/ENSG00000169372/ENSG00000108691/ENSG00000115170/ENSG00000134480/ENSG00000172716/ENSG00000137710/ENSG00000075711/ENSG00000134982/ENSG00000106462/ENSG00000136997/ENSG00000138814/ENSG00000100526/ENSG00000149311/ENSG00000101773/ENSG00000134371/ENSG00000049618/ENSG00000117713/ENSG00000166164/ENSG00000175215/ENSG00000135083/ENSG00000080503/ENSG00000176390/ENSG00000207725/ENSG00000141564",37,"proliferation","Shared"
"GO:0046651","lymphocyte proliferation","40/1739","245/15151",0.163265306122449,1.42244545891962,2.40039362559924,0.0135789675523959,0.0933903780512661,0.0748467493797135,"ENSG00000115353/ENSG00000162692/ENSG00000049130/ENSG00000111913/ENSG00000075426/ENSG00000136244/ENSG00000150782/ENSG00000163513/ENSG00000134061/ENSG00000177425/ENSG00000135046/ENSG00000104312/ENSG00000081189/ENSG00000096968/ENSG00000168685/ENSG00000197646/ENSG00000107338/ENSG00000134516/ENSG00000075711/ENSG00000185950/ENSG00000117586/ENSG00000125347/ENSG00000138814/ENSG00000154822/ENSG00000125726/ENSG00000113494/ENSG00000071051/ENSG00000115904/ENSG00000149311/ENSG00000168811/ENSG00000164690/ENSG00000134215/ENSG00000114423/ENSG00000152661/ENSG00000109743/ENSG00000107798/ENSG00000158092/ENSG00000189403/ENSG00000115008/ENSG00000081237",40,"proliferation","Shared"
"GO:0090022","regulation of neutrophil chemotaxis","8/1739","29/15151",0.275862068965517,2.40344232714005,2.7239447069178,0.0139279491398586,0.0950988970151115,0.0762160241740315,"ENSG00000111913/ENSG00000145147/ENSG00000078401/ENSG00000035664/ENSG00000109743/ENSG00000197635/ENSG00000166086/ENSG00000169429",8,"migration","Shared"
"GO:1904738","vascular associated smooth muscle cell migration","8/1739","29/15151",0.275862068965517,2.40344232714005,2.7239447069178,0.0139279491398586,0.0950988970151115,0.0762160241740315,"ENSG00000162733/ENSG00000140416/ENSG00000083857/ENSG00000081189/ENSG00000128512/ENSG00000147459/ENSG00000120063/ENSG00000106070",8,"migration","Shared"
"GO:0071674","mononuclear cell migration","31/1739","181/15151",0.171270718232044,1.49219243929483,2.39868191305533,0.0146129527097529,0.0991792986544714,0.079486219725677,"ENSG00000137801/ENSG00000259207/ENSG00000111913/ENSG00000182621/ENSG00000177119/ENSG00000127955/ENSG00000136244/ENSG00000145147/ENSG00000143322/ENSG00000135046/ENSG00000108691/ENSG00000184371/ENSG00000172939/ENSG00000115310/ENSG00000149177/ENSG00000137845/ENSG00000156234/ENSG00000182197/ENSG00000169398/ENSG00000120899/ENSG00000151490/ENSG00000170962/ENSG00000138135/ENSG00000168811/ENSG00000151491/ENSG00000136141/ENSG00000114251/ENSG00000189403/ENSG00000106366/ENSG00000166086/ENSG00000147573",31,"migration","Shared"
"GO:0035988","chondrocyte proliferation","7/1739","24/15151",0.291666666666667,2.54113954379912,2.7206991223014,0.015398140829732,0.101085354337016,0.0810138082733632,"ENSG00000162733/ENSG00000118523/ENSG00000138696/ENSG00000075426/ENSG00000159167/ENSG00000182197/ENSG00000101665",7,"proliferation","Shared"
"GO:0050927","positive regulation of positive chemotaxis","7/1739","24/15151",0.291666666666667,2.54113954379912,2.7206991223014,0.015398140829732,0.101085354337016,0.0810138082733632,"ENSG00000128052/ENSG00000150630/ENSG00000171951/ENSG00000140945/ENSG00000166949/ENSG00000164251/ENSG00000169429",7,"migration","Shared"
"GO:0010763","positive regulation of fibroblast migration","5/1739","14/15151",0.357142857142857,3.11159944138668,2.84619719203725,0.0162836006105089,0.104163641334868,0.0834808694444889,"ENSG00000137801/ENSG00000162733/ENSG00000259207/ENSG00000169398/ENSG00000171132",5,"migration","Shared"
"GO:1990266","neutrophil migration","16/1739","79/15151",0.20253164556962,1.76455259460915,2.45326692915724,0.0163520309988128,0.104186309547455,0.0834990366482397,"ENSG00000124126/ENSG00000111913/ENSG00000145147/ENSG00000184588/ENSG00000078401/ENSG00000115310/ENSG00000156234/ENSG00000092969/ENSG00000134215/ENSG00000107862/ENSG00000035664/ENSG00000109743/ENSG00000197635/ENSG00000115008/ENSG00000166086/ENSG00000169429",16,"migration","Shared"
"GO:0006925","inflammatory cell apoptotic process","6/1739","19/15151",0.315789473684211,2.75130897975243,2.75043093302778,0.0164156786632755,0.104186309547455,0.0834990366482397,"ENSG00000151012/ENSG00000136244/ENSG00000135046/ENSG00000081189/ENSG00000051382/ENSG00000084073",6,"apoptosis","Shared"
"GO:0046641","positive regulation of alpha-beta T cell proliferation","6/1739","19/15151",0.315789473684211,2.75130897975243,2.75043093302778,0.0164156786632755,0.104186309547455,0.0834990366482397,"ENSG00000150782/ENSG00000163513/ENSG00000104312/ENSG00000096968/ENSG00000117586/ENSG00000081237",6,"proliferation","Shared"
"GO:0097192","extrinsic apoptotic signaling pathway in absence of ligand","13/1739","60/15151",0.216666666666667,1.88770366110792,2.48081261538818,0.0169328504184279,0.106934822651367,0.0857018039541226,"ENSG00000049130/ENSG00000112319/ENSG00000137764/ENSG00000064655/ENSG00000186153/ENSG00000171552/ENSG00000158161/ENSG00000019549/ENSG00000082701/ENSG00000138448/ENSG00000151929/ENSG00000115008/ENSG00000137275",13,"apoptosis","Shared"
"GO:0021795","cerebral cortex cell migration","11/1739","48/15151",0.229166666666667,1.99660964155645,2.49013806390671,0.0180226673331553,0.111032154667018,0.0889855681801601,"ENSG00000054654/ENSG00000146648/ENSG00000145147/ENSG00000173406/ENSG00000171943/ENSG00000129682/ENSG00000115310/ENSG00000091136/ENSG00000150764/ENSG00000004848/ENSG00000106571",11,"migration","Shared"
"GO:0043616","keratinocyte proliferation","11/1739","48/15151",0.229166666666667,1.99660964155645,2.49013806390671,0.0180226673331553,0.111032154667018,0.0889855681801601,"ENSG00000184304/ENSG00000152894/ENSG00000140285/ENSG00000156535/ENSG00000062038/ENSG00000134363/ENSG00000134250/ENSG00000140945/ENSG00000207971/ENSG00000137693/ENSG00000019549",11,"proliferation","Shared"
"GO:1904035","regulation of epithelial cell apoptotic process","10/1739","42/15151",0.238095238095238,2.07439962759112,2.51062569192758,0.0182037493806662,0.111734450016099,0.0895484154999812,"ENSG00000136244/ENSG00000153246/ENSG00000153113/ENSG00000151748/ENSG00000096968/ENSG00000148737/ENSG00000174808/ENSG00000140443/ENSG00000137693/ENSG00000091831",10,"apoptosis","Shared"
"GO:0001936","regulation of endothelial cell proliferation","24/1739","135/15151",0.177777777777778,1.54888505526803,2.30664359431906,0.01924719400494,0.116656861424929,0.0934934310438551,"ENSG00000137801/ENSG00000259207/ENSG00000105974/ENSG00000184304/ENSG00000112902/ENSG00000099250/ENSG00000128052/ENSG00000137573/ENSG00000140285/ENSG00000171951/ENSG00000138685/ENSG00000108691/ENSG00000081189/ENSG00000140945/ENSG00000168610/ENSG00000118257/ENSG00000168811/ENSG00000253008/ENSG00000113140/ENSG00000114251/ENSG00000207725/ENSG00000105971/ENSG00000189403/ENSG00000141564",24,"proliferation","Shared"
"GO:0050926","regulation of positive chemotaxis","7/1739","25/15151",0.28,2.43949396204715,2.59374417616668,0.0193189620468908,0.116656861424929,0.0934934310438551,"ENSG00000128052/ENSG00000150630/ENSG00000171951/ENSG00000140945/ENSG00000166949/ENSG00000164251/ENSG00000169429",7,"migration","Shared"
"GO:0002042","cell migration involved in sprouting angiogenesis","13/1739","61/15151",0.213114754098361,1.85675769945041,2.41428006662167,0.0193263041486487,0.116656861424929,0.0934934310438551,"ENSG00000137801/ENSG00000126785/ENSG00000048052/ENSG00000133121/ENSG00000137764/ENSG00000099250/ENSG00000128052/ENSG00000145147/ENSG00000145632/ENSG00000166068/ENSG00000135046/ENSG00000138685/ENSG00000253008",13,"migration","Shared"
"GO:2001054","negative regulation of mesenchymal cell apoptotic process","4/1739","10/15151",0.4,3.48499137435308,2.83045947264878,0.0205442092498346,0.120421325706159,0.0965104218783009,"ENSG00000131018/ENSG00000125618/ENSG00000275410/ENSG00000164690",4,"apoptosis","Shared"
"GO:2001235","positive regulation of apoptotic signaling pathway","25/1739","143/15151",0.174825174825175,1.52316056571376,2.26334596828067,0.0208350409444641,0.120877323434447,0.0968758765257614,"ENSG00000137801/ENSG00000105974/ENSG00000138696/ENSG00000148411/ENSG00000163131/ENSG00000162772/ENSG00000169372/ENSG00000136943/ENSG00000096968/ENSG00000026103/ENSG00000186153/ENSG00000111907/ENSG00000136997/ENSG00000166289/ENSG00000180370/ENSG00000109861/ENSG00000141682/ENSG00000071051/ENSG00000120868/ENSG00000114251/ENSG00000158092/ENSG00000121858/ENSG00000137275/ENSG00000016402/ENSG00000081237",25,"apoptosis","Shared"
"GO:0001937","negative regulation of endothelial cell proliferation","11/1739","49/15151",0.224489795918367,1.95586250601448,2.41315694818964,0.0209017140565398,0.120893298223045,0.096888679354313,"ENSG00000137801/ENSG00000105974/ENSG00000137573/ENSG00000171951/ENSG00000108691/ENSG00000081189/ENSG00000168811/ENSG00000253008/ENSG00000113140/ENSG00000207725/ENSG00000105971",11,"proliferation","Shared"
"GO:0050670","regulation of lymphocyte proliferation","32/1739","194/15151",0.164948453608247,1.43710984509405,2.20637100433615,0.0220309093226012,0.124752437897936,0.0999815468005644,"ENSG00000115353/ENSG00000162692/ENSG00000049130/ENSG00000111913/ENSG00000136244/ENSG00000150782/ENSG00000163513/ENSG00000177425/ENSG00000135046/ENSG00000104312/ENSG00000081189/ENSG00000096968/ENSG00000197646/ENSG00000075711/ENSG00000185950/ENSG00000117586/ENSG00000125347/ENSG00000138814/ENSG00000125726/ENSG00000113494/ENSG00000071051/ENSG00000115904/ENSG00000149311/ENSG00000168811/ENSG00000164690/ENSG00000134215/ENSG00000114423/ENSG00000109743/ENSG00000158092/ENSG00000189403/ENSG00000115008/ENSG00000081237",32,"proliferation","Shared"
"GO:0070663","regulation of leukocyte proliferation","35/1739","216/15151",0.162037037037037,1.41174419099951,2.19462881900678,0.0221206873552486,0.124752437897936,0.0999815468005644,"ENSG00000115353/ENSG00000162692/ENSG00000049130/ENSG00000111913/ENSG00000136244/ENSG00000150782/ENSG00000163513/ENSG00000177425/ENSG00000135046/ENSG00000104312/ENSG00000081189/ENSG00000184371/ENSG00000096968/ENSG00000197646/ENSG00000075711/ENSG00000185950/ENSG00000117586/ENSG00000125347/ENSG00000138814/ENSG00000125726/ENSG00000113494/ENSG00000071051/ENSG00000169398/ENSG00000115904/ENSG00000149311/ENSG00000171552/ENSG00000168811/ENSG00000164690/ENSG00000134215/ENSG00000114423/ENSG00000109743/ENSG00000158092/ENSG00000189403/ENSG00000115008/ENSG00000081237",35,"proliferation","Shared"
"GO:2000045","regulation of G1/S transition of mitotic cell cycle","27/1739","158/15151",0.170886075949367,1.48884125170147,2.22413659308809,0.0221493748968519,0.124752437897936,0.0999815468005644,"ENSG00000162733/ENSG00000166483/ENSG00000182621/ENSG00000118762/ENSG00000146648/ENSG00000145632/ENSG00000022267/ENSG00000135046/ENSG00000169372/ENSG00000108691/ENSG00000115170/ENSG00000134480/ENSG00000172716/ENSG00000137710/ENSG00000075711/ENSG00000134982/ENSG00000106462/ENSG00000149311/ENSG00000134371/ENSG00000049618/ENSG00000117713/ENSG00000166164/ENSG00000175215/ENSG00000080503/ENSG00000176390/ENSG00000207725/ENSG00000141564",27,"proliferation","Shared"
"GO:0014857","regulation of skeletal muscle cell proliferation","5/1739","15/15151",0.333333333333333,2.90415947862756,2.65676244725453,0.0221625762074584,0.124752437897936,0.0999815468005644,"ENSG00000138685/ENSG00000096968/ENSG00000154188/ENSG00000164690/ENSG00000105971",5,"proliferation","Shared"
"GO:0097152","mesenchymal cell apoptotic process","5/1739","15/15151",0.333333333333333,2.90415947862756,2.65676244725453,0.0221625762074584,0.124752437897936,0.0999815468005644,"ENSG00000131018/ENSG00000125618/ENSG00000139083/ENSG00000275410/ENSG00000164690",5,"apoptosis","Shared"
"GO:0048144","fibroblast proliferation","19/1739","102/15151",0.186274509803922,1.62291264982129,2.27291267358973,0.0222118118233772,0.12490566926248,0.100104352487601,"ENSG00000162733/ENSG00000259207/ENSG00000105974/ENSG00000105810/ENSG00000115414/ENSG00000075426/ENSG00000146648/ENSG00000145431/ENSG00000170312/ENSG00000177425/ENSG00000276644/ENSG00000136997/ENSG00000174808/ENSG00000170962/ENSG00000134371/ENSG00000114251/ENSG00000091831/ENSG00000159256/ENSG00000084073",19,"proliferation","Shared"
"GO:0071774","response to fibroblast growth factor","20/1739","109/15151",0.18348623853211,1.59861989649224,2.25850439148226,0.0224995494357374,0.126273435705612,0.101200534710173,"ENSG00000137801/ENSG00000118523/ENSG00000137573/ENSG00000140285/ENSG00000138685/ENSG00000108691/ENSG00000026508/ENSG00000041982/ENSG00000124813/ENSG00000258289/ENSG00000156234/ENSG00000182197/ENSG00000001084/ENSG00000115904/ENSG00000156642/ENSG00000113578/ENSG00000125848/ENSG00000114251/ENSG00000070614/ENSG00000169429",20,"proliferation","Shared"
"GO:0044344","cellular response to fibroblast growth factor stimulus","19/1739","103/15151",0.184466019417476,1.60715621632787,2.22632724967283,0.0244038011133963,0.134564788646657,0.107845553485624,"ENSG00000137801/ENSG00000118523/ENSG00000137573/ENSG00000140285/ENSG00000138685/ENSG00000108691/ENSG00000026508/ENSG00000124813/ENSG00000258289/ENSG00000156234/ENSG00000182197/ENSG00000001084/ENSG00000115904/ENSG00000156642/ENSG00000113578/ENSG00000125848/ENSG00000114251/ENSG00000070614/ENSG00000169429",19,"proliferation","Shared"
"GO:0042058","regulation of epidermal growth factor receptor signaling pathway","13/1739","63/15151",0.206349206349206,1.79781301057897,2.28488784054109,0.024862920090064,0.135919304620053,0.108931116256726,"ENSG00000079385/ENSG00000146648/ENSG00000115355/ENSG00000265491/ENSG00000140945/ENSG00000149177/ENSG00000115904/ENSG00000070159/ENSG00000006451/ENSG00000127947/ENSG00000106541/ENSG00000114423/ENSG00000142273",13,"proliferation","Shared"
"GO:0002548","monocyte chemotaxis","8/1739","32/15151",0.25,2.17811960897067,2.40221666370627,0.0250566782926641,0.135919304620053,0.108931116256726,"ENSG00000177119/ENSG00000136244/ENSG00000145147/ENSG00000135046/ENSG00000108691/ENSG00000151490/ENSG00000189403/ENSG00000106366",8,"migration","Shared"
"GO:2001240","negative regulation of extrinsic apoptotic signaling pathway in absence of ligand","8/1739","32/15151",0.25,2.17811960897067,2.40221666370627,0.0250566782926641,0.135919304620053,0.108931116256726,"ENSG00000112319/ENSG00000137764/ENSG00000064655/ENSG00000171552/ENSG00000158161/ENSG00000019549/ENSG00000115008/ENSG00000137275",8,"apoptosis","Shared"
"GO:0046633","alpha-beta T cell proliferation","9/1739","38/15151",0.236842105263158,2.06348173481432,2.36350120205708,0.0252707810423643,0.136819095070968,0.10965224397651,"ENSG00000150782/ENSG00000163513/ENSG00000104312/ENSG00000096968/ENSG00000134516/ENSG00000117586/ENSG00000125347/ENSG00000114423/ENSG00000081237",9,"proliferation","Shared"
"GO:1902742","apoptotic process involved in development","9/1739","38/15151",0.236842105263158,2.06348173481432,2.36350120205708,0.0252707810423643,0.136819095070968,0.10965224397651,"ENSG00000206579/ENSG00000142871/ENSG00000145147/ENSG00000125618/ENSG00000171044/ENSG00000109846/ENSG00000092969/ENSG00000275410/ENSG00000145794",9,"apoptosis","Shared"
"GO:0022029","telencephalon cell migration","12/1739","57/15151",0.210526315789474,1.83420598650162,2.27205004040207,0.0263054277762108,0.141074666542741,0.11306282757261,"ENSG00000054654/ENSG00000146648/ENSG00000145147/ENSG00000173406/ENSG00000149295/ENSG00000171943/ENSG00000129682/ENSG00000115310/ENSG00000091136/ENSG00000150764/ENSG00000004848/ENSG00000106571",12,"migration","Shared"
"GO:0071887","leukocyte apoptotic process","19/1739","104/15151",0.182692307692308,1.59170279117088,2.18024180187132,0.0267563731382185,0.143222321873822,0.114784043651543,"ENSG00000049130/ENSG00000151012/ENSG00000008513/ENSG00000136244/ENSG00000135046/ENSG00000081189/ENSG00000114861/ENSG00000168685/ENSG00000026103/ENSG00000185950/ENSG00000051382/ENSG00000171552/ENSG00000109756/ENSG00000114251/ENSG00000153208/ENSG00000107798/ENSG00000137275/ENSG00000165806/ENSG00000106571",19,"apoptosis","Shared"
"GO:1904752","regulation of vascular associated smooth muscle cell migration","7/1739","27/15151",0.259259259259259,2.25879070559922,2.35728129653509,0.0291458745041879,0.148281565400533,0.11883872187639,"ENSG00000162733/ENSG00000140416/ENSG00000083857/ENSG00000081189/ENSG00000128512/ENSG00000147459/ENSG00000120063",7,"migration","Shared"
