"pathway","description","pval","padj","log2err","ES","NES","size","leadingEdge"
"GO:0010811","positive regulation of cell-substrate adhesion",0.00412902982818089,0.110145170119784,0.407017918923954,-0.37671939193417,-1.50591161802911,112,"CCN1;DAB2;ITGB3;ABI3BP;COL8A1;NDNF;DOCK1;FN1;CDK6;RIN2;CCDC80;CD36;VEGFA;EMP2;RAC3;MYADM;SDC4;NRP1;HAS2;PLEKHA2;FBLN1;TRIOBP;FOXF1;THY1;SFRP1;FERMT2;ITGA3;CDH13;FUT1;CX3CL1;EGFLAM;CSF1;DOCK5;UTRN;S100A10;HACD1;PRKCZ;EDIL3;COL16A1;SMAD3"
"GO:0010812","negative regulation of cell-substrate adhesion",0.720388349514563,0.972163010825976,0.0269649784012008,-0.247183767033858,-0.867798929298412,54,"THBS1;PTPRO;FBLN1;MMP14;ACTN4;PHLDB2;KANK1;HOXA7;CX3CL1;ARHGAP6;NF2;PIK3R1"
"GO:0010818","T cell chemotaxis",0.0181993879851828,0.264479663207557,0.13525091239264,0.617119193234854,1.60137474502636,21,"CCL26;CXCL12;CXCL13;TNFSF14;XCL1;CCL5;CXCL11;PIK3CG;TMEM102;OXSR1;ADAM10"
"GO:0010819","regulation of T cell chemotaxis",0.04296145355748,0.404807760778707,0.0896376494762061,0.662511700238325,1.50318510302406,12,"CXCL13;TNFSF14;XCL1;CCL5;TMEM102;OXSR1;ADAM10"
"GO:0010820","positive regulation of T cell chemotaxis",0.03702434007542,0.376822638886069,0.0972120409994456,0.688653012636271,1.53415688038658,11,"CXCL13;TNFSF14;XCL1;CCL5;TMEM102;OXSR1;ADAM10"
"GO:0010821","regulation of mitochondrion organization",0.0957854406130268,0.539898188696995,0.0516208105781906,0.360216766073378,1.25522421185048,111,"IER3;FZD9;IRGM;PDE2A;MGARP;HRK;MCU;KDR;MPV17L;PPARG;STOX1;SLC25A31;MICU1;PLSCR3;MAPT;HIP1R;MLLT11;MMP9;SLC25A4;PINK1;IGF1;PMAIP1;TMEM102;ACAA2;MARCHF5;BCL2L11;MUL1;BID;BOK;MIEF2;RALA;GCLC;BNIP3;DNM1L;CYRIB;ZDHHC6;PLD6;ATP13A2"
"GO:0010824","regulation of centrosome duplication",0.000771148578832922,0.0333707407225328,0.477270815362862,-0.533390848199009,-1.79648299677588,44,"C10orf90;CENPJ;PLK4;CEP295;PLK2;CEP295NL;BRCA1;MDM1;RBM14;CHORDC1;CENATAC;CEP120;CCNF;XRCC3;CEP131;TRIM37;FBXW5;PDCD6IP;STIL;KAT2B;CDK5RAP2"
"GO:0010826","negative regulation of centrosome duplication",0.0187211281303185,0.269233728461196,0.164313492356652,-0.668332208655414,-1.64915040080291,12,"BRCA1;MDM1;RBM14;CENATAC;CCNF;TRIM37;KAT2B;CDK5RAP2"
"GO:0010827","regulation of D-glucose transmembrane transport",0.992721564150136,1,0.00954537845690478,0.18688364745004,0.602166964672482,65,"OSTN;OPN3;GPC3;ACE;FGF19;SLC1A2;IGF1;GIP;IRS2;CAPN10;INSR;APPL2;KLF15;C2CD5;STXBP4"
"GO:0010828","positive regulation of D-glucose transmembrane transport",0.916717510677242,1,0.0117566983413455,0.238815839862707,0.695149099125608,36,"OPN3;GPC3;FGF19;SLC1A2;IGF1;GIP;IRS2;CAPN10;INSR;KLF15;C2CD5"
"GO:0010829","negative regulation of D-glucose transmembrane transport",0.375959496978605,0.806001974806977,0.0263861087278612,0.424714463983822,1.06358077079594,18,"OSTN;ACE"
"GO:0010830","regulation of myotube differentiation",0.239299314546839,0.708118120172386,0.0334240051951686,0.39872372009419,1.16777335364519,37,"RPL3L;SIK1;NKX2-5;CYP26B1;BHLHA15;NLN;ATP11A;PLPP7;LMOD3;CCN3"
"GO:0010831","positive regulation of myotube differentiation",0.907964000679232,1,0.0134599077880542,0.282372113684797,0.640679333886046,12,"CYP26B1"
"GO:0010832","negative regulation of myotube differentiation",0.327701572432252,0.774924063092017,0.0292337091963034,0.482613201733548,1.11773876686722,13,"RPL3L;NKX2-5;BHLHA15"
"GO:0010833","telomere maintenance via telomere lengthening",0.854739010989011,1,0.0250652848894223,-0.222214219648549,-0.822917055875077,71,"PIF1;FBXO4;NAF1;RAD50;RAD51;TNKS1BP1;HSP90AA1;STN1;GNL3L;CCT6A;XRCC5;PML;HNRNPU;HNRNPD;CTNNB1;HNRNPA1;ATM;TERF1;RFC1"
"GO:0010837","regulation of keratinocyte proliferation",0.325155232470089,0.772491609634104,0.027595843858204,0.369114668932587,1.0903530177192,39,"FGF7;SFN;OVOL2;CDH3;MDK;LRG1;CD109;EPPK1;FGFR2"
"GO:0010838","positive regulation of keratinocyte proliferation",0.149982859101817,0.614338121681931,0.0466040845253941,0.593161494485011,1.3214242459507,11,"FGF7;CDH3;MDK;LRG1"
"GO:0010839","negative regulation of keratinocyte proliferation",0.916908212560386,1,0.0125476227856887,0.254563555968082,0.665909418603472,22,"SFN;CD109;EPPK1;FGFR2"
"GO:0010842","retina layer formation",0.445210973848869,0.845168298581101,0.0232820004194105,0.383646701976674,1.0137548522341,23,"CRB1;CALB1;PTPRM;RS1;PROM1;ATP8A2;FOXN4"
"GO:0010866","regulation of triglyceride biosynthetic process",0.468030278627798,0.859342356445461,0.0225439202236334,0.382431831615274,0.992379889584488,21,"SIK1;PLIN5"
"GO:0010867","positive regulation of triglyceride biosynthetic process",0.925727668116427,1,0.0129619905311127,0.268186186779972,0.62112287153671,13,"PLIN5"
"GO:0010874","regulation of cholesterol efflux",0.795689131754706,0.996872379950888,0.0137465506948615,0.269240285524959,0.791660612479399,38,"APOA1;ABCG1;PPARG;SHH;PLTP"
"GO:0010875","positive regulation of cholesterol efflux",0.436226536178405,0.841099536036601,0.0236115418208963,0.386141557217938,1.0203473019891,23,"APOA1;ABCG1;PPARG;PLTP"
"GO:0010878","cholesterol storage",0.618755052546483,0.924965971590726,0.0183250907361487,0.347444006240172,0.891954588225853,20,"ABCG1;PPARG;SOAT2;NPC1;TTC39B;PPARA;NPC2"
"GO:0010880","regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum",0.293825799338479,0.74765573448339,0.041776708077579,-0.358089207780915,-1.1056616723201,29,"DMD;CAMK2D;PDE4D;ANK2;ATP1A2;ASPH;SRI;AKAP6"
"GO:0010881","regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion",0.337991036119167,0.784171418986566,0.0376303019205309,-0.38037181163493,-1.08079210133464,21,"DMD;CAMK2D;ANK2;ATP1A2;ASPH"
"GO:0010882","regulation of cardiac muscle contraction by calcium ion signaling",0.606575047157101,0.919342802420914,0.0267716426838555,-0.304442582931437,-0.907355123439107,25,"DMD;CAMK2D;ANK2;ATP1A2;ASPH"
"GO:0010883","regulation of lipid storage",0.413593416641268,0.828921230794178,0.0364175856719683,-0.300886479153366,-1.01826112503645,45,"ITGB3;IL6;CD36;ACACB;MIR10B;CPT1A;IKBKE;EHD1;SCARB1;C3;HILPDA;NFKBIA;NFKB1;PPARD;LPL;MSR1;NR1H3;SREBF1"
"GO:0010884","positive regulation of lipid storage",0.509886633271816,0.876308763087631,0.0294677933890222,-0.339612919464928,-0.964979395532017,21,"CD36;ACACB;MIR10B;IKBKE;EHD1;SCARB1;C3;HILPDA;NFKB1;LPL;MSR1"
"GO:0010885","regulation of cholesterol storage",0.797227325872724,0.997066122935668,0.015099358668797,0.321473845762597,0.757563256406217,14,"ABCG1;PPARG;TTC39B;PPARA"
"GO:0010888","negative regulation of lipid storage",0.44488188976378,0.845168298581101,0.031940289716243,-0.364080388147259,-1.00710005029002,19,"ITGB3;IL6"
"GO:0010889","regulation of sequestering of triglyceride",0.0390558668704364,0.386064931061065,0.0941329115999785,0.666891625677756,1.51312279721201,12,"PLIN5;PPARG;FITM1;PLIN2;PPARA;ABHD5;OSBPL11"
"GO:0010893","positive regulation of steroid biosynthetic process",0.168745025205625,0.640987013255708,0.0553808666173036,-0.423368413992094,-1.23502363363146,23,"DAB2;STARD4;GNAI1;ADM;MAPK1;NR1D1;FGF1;IL1A;PRKAA1;PRKACA;SREBF1;IGF1R"
"GO:0010894","negative regulation of steroid biosynthetic process",0.744768547875713,0.978297407770661,0.0153281979272221,0.299559168715273,0.812500807287534,26,"GFI1;FGF19;DKKL1;BMP2"
"GO:0010906","regulation of glucose metabolic process",0.757307692307692,0.981793467440867,0.0291412258267377,-0.225514557560887,-0.884064699291021,98,"NNMT;IGFBP3;IRS1;PDK1;ACACB;C1QTNF1;PDK4;SORBS1;ACADM;RANBP2;CLK2;GNB3;MIR210;PHKA1;PDK3;CRY1;FOXO1;SDHAF3;FOXK1;PRKAG3;EPM2AIP1;USP7;PPP1R3B;PRKACA;STK11;OGT;ARPP19;RGN;PGP;KAT2B;ERFE;PPP1R3G;PRKN;LEP;MIR103A1;AKT1;SESN2"
"GO:0010907","positive regulation of glucose metabolic process",0.938666666666667,1,0.0109726170612783,0.227052374977621,0.692817453473733,47,"IGF2;GCK"
"GO:0010917","negative regulation of mitochondrial membrane potential",0.761928429423459,0.981793467440867,0.0216988267174439,-0.312277494920694,-0.785579945966988,13,"MIR181B1"
"GO:0010919","regulation of inositol phosphate biosynthetic process",0.0409667466575249,0.396376674165533,0.0922972084621158,0.680389207673154,1.51574706730262,11,"P2RY6;PLEK;NTSR1;ADCYAP1R1"
"GO:0010921","regulation of phosphatase activity",0.552002583979328,0.894287048143992,0.0200226403024846,0.369112820307539,0.938244979948615,19,"NPNT;PLEK;CDK5RAP3;BMP2"
"GO:0010927","cellular component assembly involved in morphogenesis",0.0362620223550819,0.372482118772224,0.0852370970743608,0.380057498053419,1.34443581761084,125,"ACTL8;KRT19;TMOD1;MYPN;NCMAP;SPINK2;KRT8;TNNT3;MYBPC3;GARIN1B;ADPRHL1;MYOZ2;IHH;NRAP;NKX2-5;MYL9;MYH7;GARIN1A;SYNPO2L;MYOZ1;ACTN2;CASQ1;TBPL1;TNNT1"
"GO:0010934","macrophage cytokine production",0.575449796865932,0.908588571159668,0.0290128307248665,-0.287386572921466,-0.929487357959783,36,"CD36;RIPK2;TLR3;AXL;P2RX7;MYD88;TWIST1;UBE2J1;LAPTM5;PANX1;RTN4"
"GO:0010935","regulation of macrophage cytokine production",0.575449796865932,0.908588571159668,0.0290128307248665,-0.287386572921466,-0.929487357959783,36,"CD36;RIPK2;TLR3;AXL;P2RX7;MYD88;TWIST1;UBE2J1;LAPTM5;PANX1;RTN4"
"GO:0010936","negative regulation of macrophage cytokine production",0.687692835104559,0.95682977160777,0.0176273666675132,0.37228438749627,0.82936202130516,11,"NOD2;ACP5"
"GO:0010944","negative regulation of transcription by competitive promoter binding",0.797079300390559,0.997066122935668,0.0153405105327647,0.330476592492024,0.74982447940687,12,"OVOL2"
"GO:0010948","negative regulation of cell cycle process",1.07304902013749e-08,1.41669343403761e-06,0.747739663149885,-0.408340682442539,-1.82711807278104,296,"CDCA8;GTSE1;TTK;BRCA2;AURKB;BIRC5;SPC25;SPC24;E2F7;CCNB1;ZWINT;CDC20;NDC80;DACT1;TMSB4X;CCL2;SKA3;CDK1;KNL1;ESPL1;FANCD2;NUF2;NEK2;E2F8;PLK1;DTL;BUB1B;FBXO4;PKD2;UFL1;CDC45;BUB1;HASPIN;NBN;PRKDC;PLK2;RNASEH2B;TICRR;PKMYT1;BRCA1;CDK2;BARD1;INCENP;MDM1;CHEK1;JADE1;CDC6;STK33;CDT1;SPDL1;TOM1L1;RHNO1;BRIP1;CDKN2D;PRMT2;KANK2;WDR76;CENPF;RBM14;RAD50;SLFN11;CENATAC;RAD51;TRIP13;H2AX;MAD2L1;BABAM2;CCND1;EIF2AK4;LIF;EZH2;FBXO5;RFWD3;CRY1;RPS27L;DLG1;ETAA1;MAD1L1;PABIR1;APC;CCNF;XPC;MYO16;GPR132;RB1;APBB2"
"GO:0010950","positive regulation of endopeptidase activity",0.812623534062459,1,0.0113754966601252,0.237190318937824,0.83273374106701,119,"CLEC7A;AIM2;LCK;NGFR;TNFSF15;NGF;NLRP1;ATP2A3;MAP3K5;TTBK1;CRADD;ARL6IP5;ACVR1C;MAPT;CASP8;HIP1R;PSENEN;F2R;MEFV;NLRP12;PMAIP1;BCL2L13;NODAL;BCL2L11;MUL1;BCL2L10"
"GO:0010951","negative regulation of endopeptidase activity",0.486827859978347,0.86859260698569,0.0365423481021467,-0.259600708972039,-0.984815807238621,81,"THBS1;SERPINA3;BIRC5;SERPINB7;SERPINB6;VEGFA;SERPINE2;GAPDH;SERPINB8;CAST;CDKN2D;PTGS2;GPX1;SERPINH1;CARD16"
"GO:0010952","positive regulation of peptidase activity",0.774740932642487,0.98908347213765,0.0118279086053257,0.241177792483103,0.856123056710412,128,"CLEC7A;AIM2;LCK;NGFR;TNFSF15;NGF;CLDN4;NLRP1;ATP2A3;MAP3K5;TTBK1;CRADD;ARL6IP5;ACVR1C;MAPT;CASP8;HIP1R;PSENEN;F2R;MEFV;PINK1;NLRP12"
"GO:0010954","positive regulation of protein processing",0.201964889676276,0.673068509479681,0.038109308003654,0.473131026007563,1.22773701489557,21,"CCBE1;NKD2;CNTN2;HPN;SPON1;ADAM8;MELTF"
"GO:0010955","negative regulation of protein processing",0.537305274665209,0.888965566296843,0.0291689027518225,-0.310451099182832,-0.95033812419479,28,"THBS1;CHAC1;SERPINE2;LRRK2;CAST;CARD16;PRNP;TMEM98"
"GO:0010958","regulation of amino acid import across plasma membrane",0.527080581241744,0.881547389012618,0.0210721050184816,0.392909284031447,0.958339035591446,16,"ACE2;CLTRN;ARL6IP5;SLC43A2"
"GO:0010960","magnesium ion homeostasis",0.681614349775785,0.955609669758285,0.0178494352271964,0.384277333152191,0.836636098422809,10,"KEL;CNNM2"
"GO:0010962","regulation of glucan biosynthetic process",0.5071337983513,0.876308763087631,0.0210382114420089,0.356147746344128,0.965987229365302,26,"IGF2;GCK"
"GO:0010965","regulation of mitotic sister chromatid separation",5.88763387198909e-11,2.45682550572573e-08,0.839088935621274,-0.696009056878211,-2.49993768116345,61,"DLGAP5;CDCA8;UBE2C;TTK;AURKB;BIRC5;SPC25;SPC24;CCNB1;ZWINT;CDC20;NDC80;SKA3;KNL1;ESPL1;NUF2;PLK1;BUB1B;BUB1;HASPIN"
"GO:0010968","regulation of microtubule nucleation",0.96010498687664,1,0.0189984805306982,-0.222572129706867,-0.615667336990092,19,"HAUS4;HAUS8;HSPA1A;HAUS7;HAUS3"
"GO:0010970","transport along microtubule",0.995295347621537,1,0.0297542703547708,-0.173659444290319,-0.734398449736263,176,"SPAG17;MAP2;KIFBP;KIF3A;BORCS7;IFT56;BICD1;DYNC2H1;BLOC1S5;MAP1B;HSPB1;RHOT1;IFT172;KIF13B;KIF13A;DST;DYNC1H1;BORCS8;TRAK1;NEFL;PRKCZ;HIF1A;COPG1;IFT122;RPGR;CEP131;FLOT2;IFT140;KIF21A;KLC3;LCA5;NDE1;HNRNPU;CALY"
"GO:0010971","positive regulation of G2/M transition of mitotic cell cycle",0.0295081967213115,0.33735202592153,0.138395468894856,-0.50241378675927,-1.52194014253488,27,"CDC25C;CCNB1;CDK1;DTL;CDC25A;DBF4B;PBX1;CCND1;CDC25B;FBXO5;CDC7;SMARCD3;RRM1;RRM2B;RCC2"
"GO:0010972","negative regulation of G2/M transition of mitotic cell cycle",0.232094594594595,0.69968011929664,0.0531387686615832,-0.306019326532787,-1.11892815030825,67,"AURKB;CDK1;PLK1;DTL;NBN;TICRR;PKMYT1;BRCA1;BARD1;CHEK1;CDC6"
"GO:0010976","positive regulation of neuron projection development",0.923388628593137,1,0.00879345901095749,0.215318048807966,0.778320984627278,148,"STMN2;BMP7;NTRK1;COBL;PLK5;CAMK2B;TNN;FES;SERPINI1;PACSIN1;TIAM1;ATP8A2;DISC1;ATOH7;LRP8;ITGA6;MDK"
"GO:0010977","negative regulation of neuron projection development",0.527813880946192,0.882509642955825,0.0174488634993075,0.273850313027696,0.968732813808678,125,"STMN2;DAB1;TRPV4;DRAXIN;CDH1;NEU4;MGARP;LRP4;GFI1;SEMA5A;SPP1;KIAA0319;RTN4RL1;CD38;MINAR1;PAQR3;SEMA6D;STX1B;KREMEN1;B2M"
"GO:0010984","regulation of lipoprotein particle clearance",0.522222222222222,0.880976674046267,0.020827290793207,0.365224935554827,0.95538704890381,22,"ABCC8;PCSK9;GPIHBP1;IL19"
"GO:0010985","negative regulation of lipoprotein particle clearance",0.182167949146872,0.646709537232793,0.0412797479600563,0.546359261256361,1.26537551138174,13,"ABCC8;PCSK9;IL19"
"GO:0010988","regulation of low-density lipoprotein particle clearance",0.663677130044843,0.950524220262037,0.0176862035286079,0.357232337888795,0.858382889705739,15,"ABCC8;PCSK9;IL19"
"GO:0010989","negative regulation of low-density lipoprotein particle clearance",0.174715419110038,0.643330665942311,0.0429830944553198,0.58929147222591,1.28298620715591,10,"ABCC8;PCSK9;IL19"
"GO:0010992","ubiquitin recycling",0.228876739562624,0.698108712796731,0.0453100651044091,-0.47806128628376,-1.20263344479269,13,"UBE2C;UBE2S;TRIM6;UBE2K;PRKN;PLAA"
"GO:0010996","response to auditory stimulus",0.463608087091757,0.855193699018013,0.0221405126265323,0.35610061320166,0.999050454429023,30,"CALB1;SLC26A5;KIAA0319;ATP8A2;CNTNAP2;ATOH7;MDK;NRXN2;GAP43"
"GO:0014002","astrocyte development",0.0806732443412652,0.501909577680161,0.0853949304825912,-0.413031327756578,-1.33585711290692,36,"MIR181B1;GFAP;VIM;IL6;CDK6;ZEB2"
"GO:0014003","oligodendrocyte development",0.356609967173978,0.790932205098853,0.025747260159284,0.35528630282395,1.0675281204502,43,"ASCL1;NKX2-2;MAL;SHH;CNTN2;KCNJ10;PLP1;TENM4;CERS6"
"GO:0014004","microglia differentiation",0.547945205479452,0.892742741935195,0.0271691988836728,-0.363973450657868,-0.93514980782303,14,"NDP;MYD88"
"GO:0014009","glial cell proliferation",0.00943396226415094,0.18762341989978,0.269842314478839,-0.447150543363389,-1.5628294880925,53,"GFAP;IL6;VEGFC;NFIB;NDP;MIR125B1;UFL1;MIR221;MIR222;EGFR;LTA;CX3CL1;CSF1;NF2;ORC3;SLC7A5;TSPO;RB1"
"GO:0014010","Schwann cell proliferation",0.0599429115128449,0.452016107760212,0.0898202850323628,-0.637850978779055,-1.49688800252447,10,"GFAP;MIR221;MIR222;NF2"
"GO:0014013","regulation of gliogenesis",0.16569654637175,0.635170094425042,0.0683519284059275,-0.292754704154475,-1.15198420630137,100,"MIR181B1;GFAP;ID4;IL6;VEGFC;PTPRZ1;MIR125B1;UFL1;RELA;SERPINE2;IL6ST;MIR221;MIR222;EGFR;LTA;NKX6-2;NKX6-1;NF2;LIF;F2;EZH2;TMEM98;SLC7A5;NR2E1;ZNF365;TP73;NR1D1;BIN1;TSPO;RB1;CLCF1;GSX2;DLX2"
"GO:0014014","negative regulation of gliogenesis",0.739071038251366,0.976323866047341,0.0148118538177953,0.281437845521255,0.827525705248092,38,"DAB1;NOG;PITX3;ABCC8;DUSP10"
"GO:0014015","positive regulation of gliogenesis",0.120424221690044,0.573733563445102,0.0755861140764237,-0.330955285964791,-1.2153888455041,69,"GFAP;IL6;VEGFC;PTPRZ1;MIR125B1;UFL1;RELA;SERPINE2;IL6ST;MIR221;MIR222;EGFR;LTA;NKX6-2;NKX6-1;LIF;SLC7A5;ZNF365;TP73;BIN1;TSPO;CLCF1;GSX2"
"GO:0014020","primary neural tube formation",0.917920656634747,1,0.0101037488771983,0.222720606115491,0.750960556656827,87,"BMP7;OVOL2;COBL;NOG;CELSR1;GLMN;BMP4;SPINT1;LMO4;LHX2;ST14;RPS7;TRIM71;LRP2;NODAL;SPINT2;CECR2"
"GO:0014029","neural crest formation",0.206480783722683,0.673726707130701,0.0482233696391913,-0.468704136412993,-1.22497262559338,15,"EDN1;GSC;EDNRA;SFRP1"
"GO:0014032","neural crest cell development",0.533622863547212,0.887844639286397,0.0183951008782554,0.291455289791754,0.959884711659722,75,"SOX8;BMP7;ERBB4;OVOL2;SEMA6A;GBX2;FOXC2;SEMA3D;SEMA5A;SHH;BMP4;SEMA6D;SEMA5B;KBTBD8;CYP26C1;ACVR1;JAG1;HES1;SEMA6C;KLHL12"
"GO:0014033","neural crest cell differentiation",0.445187662578967,0.845168298581101,0.0391148129212067,-0.260683541299196,-1.00095695219461,88,"EDNRB;EDN1;KITLG;SEMA3C;ARB2A;FN1;CITED2;FRZB;GDNF;PITX2;NRP1;TWIST1;GSC;SEMA3A;EDNRA;SFRP1;CDH2;LAMA5;MEF2C;RET;SEMA4B;SEMA6B;TAPT1;MAPK1;HIF1A;SOX9;ALDH1A2;SNAI2;SMO"
"GO:0014037","Schwann cell differentiation",0.20062015503876,0.673068509479681,0.0548754448345273,-0.338033959798377,-1.16389595108476,48,"ITGB4;CDK1;NDRG1;RELA;CNTNAP1;NAB1;LAMB2;LAMA2;MAPK1;PLEC;ADGRG6;DAG1;SKI;MED12;PALS1;ARHGEF10;SLC25A46;AKT1;MAP2K2;SH3TC2"
"GO:0014044","Schwann cell development",0.505065554231228,0.876308763087631,0.031940289716243,-0.291533991613765,-0.969178511445166,41,"ITGB4;NDRG1;CNTNAP1;LAMB2;MAPK1;PLEC;ADGRG6;DAG1;SKI;MED12;PALS1;ARHGEF10;SLC25A46;AKT1;MAP2K2;SH3TC2"
"GO:0014046","dopamine secretion",0.373383790602334,0.802836991055883,0.0259039692007914,0.388897684293457,1.06480741445254,27,"CXCL12;OPRK1;TGM2;CHRNA4;SNCG;GNAT1"
"GO:0014047","glutamate secretion",0.598864711447493,0.916827862322534,0.0184380793328517,0.330542892678965,0.905031161495843,27,"NTSR1;ABCC8;KCNK1;TRH;KMO;TRPV1"
"GO:0014048","regulation of glutamate secretion",0.803188839063279,0.998623192083949,0.0149100173785417,0.312971829842765,0.752030640016008,15,"NTSR1;TRH;KMO"
"GO:0014051","gamma-aminobutyric acid secretion",0.551876379690949,0.894287048143992,0.0207940681390106,0.414814894218037,0.941181218802242,12,"NTSR1;TRH;SLC6A1"
"GO:0014059","regulation of dopamine secretion",0.68389694041868,0.956175055500864,0.0167931839351586,0.324528772066563,0.848930496374903,22,"CXCL12;OPRK1;CHRNA4;SNCG"
"GO:0014072","response to isoquinoline alkaloid",0.972093791281374,1,0.0120605538009453,0.22271551624079,0.543222015156981,16,"ARC;ADRA2A;PPP2R2A;DRD3;FOSB;OPRM1"
"GO:0014074","response to purine-containing compound",0.325792433537832,0.772757501515994,0.0246693542998985,0.298859934836171,1.0715483154027,138,"VGF;P2RY6;PCK1;CITED1;CASQ2;RYR3;ASS1;PDE2A;WNT10B;P2RY2;TRPC3;FOS;DUOX2;TRPM2;ABCC9;CIB2;REN;SLC6A1;RYR1;AANAT;P2RY4;INHBB;RYR2;AQP1;KCNJ11"
"GO:0014075","response to amine",0.0942874692874693,0.538331666892625,0.0811334140842608,-0.381991919239341,-1.30065775493739,46,"EDN1;CDK1;HDAC9;MYD88;DRD2;RGS9;EDNRA;RANBP2;CAD;ITGA2;NQO1;CPS1;PPP1R1B;PPP3CA;ADORA2A;GRIA1;NR4A2;SLC1A1;RGS4;GRIN2A;CNR2;RRM2B;HDAC6;NR4A1"
"GO:0014733","regulation of skeletal muscle adaptation",0.267569420637641,0.728824146835722,0.0335508100250612,0.531912850793297,1.1849766788744,11,"MYMK;CAMK2B;MYH7;TNNT1"
"GO:0014741","negative regulation of muscle hypertrophy",0.805459679949796,0.999669706396948,0.0140471289954544,0.278512928715075,0.774750448016498,29,"PI16;MLIP;PPARG"
"GO:0014742","positive regulation of muscle hypertrophy",0.673660785248768,0.954220555228421,0.0168241501036233,0.318726831446316,0.857398760293419,25,"MYMK;TRPC3;AGT;IGF1;TWF1"
"GO:0014743","regulation of muscle hypertrophy",0.553692357304095,0.895616127091822,0.031692887988083,-0.267769722788078,-0.944932360343647,55,"IGFBP5;EDN1;LMCD1;MIR199B;CAMK2D;ACACB;IL6ST"
"GO:0014745","negative regulation of muscle adaptation",0.398758192480166,0.819036334728698,0.0263118666274004,0.489962526089193,1.06673045958269,10,"NOS3;MLIP;PPARG"
"GO:0014808","release of sequestered calcium ion into cytosol by sarcoplasmic reticulum",0.662999690114658,0.950524220262037,0.0166836795213792,0.304997107981859,0.867573493065093,32,"CASQ2;RYR3;TRDN;RYR1;CASQ1;RYR2"
"GO:0014812","muscle cell migration",0.0128346167950128,0.219239272855161,0.245188063659135,-0.37852098944563,-1.44683484592046,85,"IGFBP5;PARVA;DDR2;ITGB3;IGFBP3;TACR1;CYP1B1;SORL1;ANXA1;TPM1;DOCK7;FAT1;MIR221;NET1;NRP1;SLIT2;MIR218-1;HAS2"
"GO:0014816","skeletal muscle satellite cell differentiation",0.479707930039056,0.865221897896932,0.0229950365524417,0.440454429435681,0.999355236519605,12,"MEGF10;EPHB1;KLF5;SIX4;AKIRIN1;MSTN"
"GO:0014819","regulation of skeletal muscle contraction",0.662820512820513,0.950524220262037,0.0244376967102848,-0.320343862247302,-0.864173612009657,17,"DMD;PRKD1;C12orf57"
"GO:0014820","tonic smooth muscle contraction",0.333729781160799,0.78142259781218,0.0357199594025263,-0.471197851610956,-1.10579184536466,10,"EDN1;EDNRA;SCNN1B;HTR2A"
"GO:0014821","phasic smooth muscle contraction",0.167716535433071,0.639445716796007,0.055241759405866,-0.451674939014096,-1.24939949693707,19,"EDNRB;EDN1;GDNF;TACR2;DRD2"
"GO:0014823","response to activity",0.64295628036086,0.941205893835184,0.0302559000817095,-0.245676912590429,-0.916431843055259,74,"ITGB3;EDN1;IL6;CDK1;FN1;COL4A2;CAT;PRKAA2;SOD2;ITGA2;CRY1;SLC7A5;HIF1A;MMP2;PRKAA1;PRKAG3;ADSS1"
"GO:0014829","vascular associated smooth muscle contraction",0.310126582278481,0.760120626922725,0.0395284429316276,-0.381257722607752,-1.09920666598561,22,"EDNRB;EDN1;ACTA2;EDNRA;SCNN1B;ARHGAP42;DOCK5;HTR2A;SLC8A1"
"GO:0014831","gastro-intestinal system smooth muscle contraction",0.901001867889285,1,0.013571202149471,0.286015328057773,0.64894549065069,12,"GHSR;KIT;PTGER3"
